to;from;sim;source
Он помолчал. — Эх, брат, коли бы теперь тысячу рублей море мне швырнуло — бац!;Ёв помолчиндя: — Эх, пшала, коли бы мангэ акана тысенцо састэ о-морё тэ вычюрдэл — бац!;0,8369470834732060;emelyan
"Сейчас открыл бы кабак; тебя в приказчики, сам устроил бы под стойкой постель и прямо из бочонка в рот себе трубку провел.";"Екхатыр бы откэравас пибнаскири; тут о-дро припхэныбнытка, кокоро кэравас бы тэлэ стойка пасибнаскири и прямо э-бочкатыр пролыджявас трубка пэскэ дро муй.";0,7492548823356630;emelyan
Чуть захотелось испить от источника веселия и радости, сейчас я тебе команду: «Максим, отверни кран!» — и буль-буль-буль — прямо в горло.;Сыр закамэласпэ тэ выпьяв, екхатыр мэ тукэ э-команда: «Максимо, отрискир о-крано!» и бульбуль-буль — прямэс дрэ кирло.;0,8545778393745420;emelyan
Глотай, Емеля!;Накхав Емеля!;0,8435003757476810;emelyan
Хо-орошее дело, бес меня удави!;Лаче рэндо, бэнг ман тэ тасавэл!;0,8394783139228820;emelyan
А мужика бы этого, черноземного барина — ух ты! — грабь — дери шкуру!.. выворачивай наизнанку.;А э-гаджес бы адалэс, э-калэ рас — ах ту, — грабинэ, рискир цыпа!.. вырискир прэ изнанка.;0,8270087838172910;emelyan
Придет опохмеляться: «Емельян Павлыч! дай в долг стаканчик!»;Авэла тэ похмелинпэ:	«Емельяно Павловичё, дэ о-дро длуго мусэрори!»;0,7931076288223270;emelyan
— «А?..;—	«А?;0,930129885673523;emelyan
Что?..;Со?;0,8692277669906620;emelyan
В долг?!;Дро длуго?;0,614471971988678;emelyan
Не дам в долг!»;На дава дрэ длуго!»;0,9054073691368100;emelyan
— «Емельян Павлыч, будь милосерд!»;— «Емельяно Павловичё, яв дэвлэса!»;0,9210395216941830;emelyan
— «Изволь, буду: вези телегу, шкалик дам».;— Окэ, дава: лыждя урдо, — шкалико дава».;0,7522397041320800;emelyan
Ха-ха-ха! Я бы его, черта тугопузого, пронзил!;Ха-ха-ха, мэ бы лэс бэнгэс тангэпэрытконэс пропусававас!;0,8196700811386110;emelyan
— Ну, что уж ты так жестоко!;— Нэ со ужэ адякэ холямэс!;0,8408870697021480;emelyan
Смотри-ка — вон он голодает, мужик-то.;Подыкх-ка энокэ ёв бокхало о-гаджё.;0,5476895570755010;emelyan
— Как-с?;— Сыр?;0,9154592752456670;emelyan
Голодает?..;Бокхало?;0,7481003999710080;emelyan
А я не голодаю?;А мэ на сом бокхало?;0,9096664190292360;emelyan
Я, братец ты мой, со дня моего рождения голодаю, а этого в законе не писано.;Мэ, пшала ту миро, самонэ дывэсэстыр, дрэ саво бияндыём бокхало, а адава дро законо нанэ чиндло.;0,7490127086639400;emelyan
Н-да-с!;Адякэ!;0,6995488405227660;emelyan
Он голодает — почему?;Ёв бокхало соскэ?;0,6303112506866460;emelyan
Неурожай?;На убияндыя?;0,7175611257553100;emelyan
У него сначала в башке неурожай, а потом уже на поле, вот что!;Лэстэ пэрво дро шэро, на убияндыя, а отэнчи дрэ фэлда, окэ со!;0,5857001543045040;emelyan
Почему в других-прочих империях неурожая нет?!;Соскэ дрэ сарэ ваврэ империи на убияндыпэ нанэ?;0,7925111055374150;emelyan
"Потому, что там у людей головы не затем приделаны, чтоб можно было в затылке скрести; там думают, — вот что!";"Пало адава, со одой манушэндэ о-шэрэ на пало одова прикэрдэ, соб могискирдо, сыс дро шэро тэ харувэс; одой думискирэна, — окэ со!";0,7666420936584470;emelyan
Там, брат ты мой, дождь можно отложить до завтра, коли он сегодня не нужен, и солнце можно на задний план отодвинуть, коли оно слишком усердствует.;Одой, пшала. ту миро, о брышынд можно тэ отчивэс кэ атася, коли ёв ададывэс на треби, и о-кхам можно прэ палатуно плано тэ оттырдэс, коли ёв дрэван хачкирла.;0,6041162610054020;emelyan
А у нас какие свои меры есть?;Амэндэ савэ пэскирэ меры сы?;0,7085124254226690;emelyan
Никаких мер, братец ты мой...;Ни савэ меры, пшала ту миро?..;0,6717545986175540;emelyan
Нет, это что!;Нэ адава со!;0,771891176700592;emelyan
Это всё шутки.;Адава уса о-сабэ.;0,6085692048072820;emelyan
А вот кабы действительно тысячу рублей и кабак, это бы дело серьезное...;А окэ кобы тысенцо састэ, и пибнаскиро, адава бы рэндо лаче...;0,8122022151947020;emelyan
Он замолчал и по привычке полез за кисетом, вынул его, выворотил наизнанку, посмотрел и, зло плюнув, бросил в море.;Ёв еыс штыл и пирэ привычка протырдыря о-васта пало ґоноро, вытырдыя лэс, вырискирдя прэ изнанка подыкхья и холямэс чюнгардыи, чюрдыня дро морё.;0,7811769843101500;emelyan
Волна подхватила грязный мешочек, понесла было его от берега, но, рассмотрев этот дар, негодующе выбросила снова на берег.;O-волны подухтылдэ мэлало ґоноро, лыджинэ было э-брэгостыр, нэ роздыкхи адава даро, холямэс вычюрдынэ отэнчя про брэго.;0,6137908101081850;emelyan
— Не берешь?;— На лэса?;0,8762916326522830;emelyan
Врешь, возьмешь! — Схватив мокрый кисет, Емельян сунул в него камень и, размахнувшись, бросил далеко в море.;На хохавэс лэса! — ухтыдля киндо ґоноро Емельяно учидя дрэ лэстэ бар и отлыджии о-васт чюрдыя дро морё.;0,7333965301513670;emelyan
Я засмеялся.;Мэ засандёмпэ.;0,8783711194992070;emelyan
— Ну, что ты скалишь зубы-то?..;— Нэ, со сыкавэса о-данда?...;0,8437873721122740;emelyan
Люди тоже!;Мануш тожэ!..;0,6842013001441960;emelyan
Читает книжки, с собой их носит даже, а понимать человека не умеет!;Гинэла о лылваря, пэса лэн тырдэла, а тэ полэл манушэс на джинэл!;0,7353295087814330;emelyan
Кикимора четырехглазая!;Кикимора штарэякхитко.;0,52545166015625;emelyan
"Это относилось ко мне, и по тому, что Емельян назвал меня четырехглазой кикиморой, я заключил, что степень его раздражения против меня очень сильна: он только в моменты острой злобы и ненависти ко всему существующему позволял себе смеяться над моими очками; вообще же это невольное украшение придавало мне в его глазах столько веса и значения, что в первые дни знакомства он не мог обращаться ко мне иначе, как на «вы» и тоном, полным почтения, несмотря на то, что я в паре с ним грузил уголь на какой-то румынский пароход и весь, так же как и он, был оборван, исцарапан и черен, как сатана.";Адава отлылджияпэ кэ мэ, и пало адава, со Емельяно кхардя ман штарэякхитконаса кикимораса, мэ подумискирдём, со ёв прэ мандэ дрэван холясыя: ёв токо дрэ бари холы прэ capo сы исы сандяпэ прэ мира якхитка, нэ адава невольно гожипэн придэлас мангэ дрэ лэскирэ якха адакицы бут тимин со дрэ пэрва дывэса джиныбэ ёв на могисткирдя ман ни сыр вавряс тэ кхар сыр «тумэ», на дыкхи прэ одова, со амэ лэса дуйджинэ грузиндям о-вангар прэ саво то румынско пароходо и capo адякэ жэ сыр и ёв сомас обрискирдо обрандло и кало сыр бэнг.;0,8233193159103390;emelyan
Я извинился перед ним и, желая его успокоить до некоторой степени, начал рассказывать о заграничных империях, пытаясь доказать ему, что его сведения об управлении облаками и солнцем относятся к области мифов.;Мэ извининдёмпэ ангил лэстэ, собы тэ на холясол, лыём тэ роспахэнав палэ ваврэ пхувитка империи и тэ допхэнав лэскэ со лэскиро джиныбэ палэ управлениё облакэнца и кхамэса нанэ чячё...;0,6683152914047240;emelyan
— Ишь ты!..;— Дыкхэс ту!..;0,9788078665733340;emelyan
Вот как!..;Окэ сыр...;0,7397094368934630;emelyan
Ну!..;Нэ...;0,8381921052932740;emelyan
"Так, так... — вставлял он изредка; но я чувствовал, что интерес его к заграничным империям и ходу жизни в них невелик против обыкновения, — Емельян почти не слушал меня, упрямо глядя в даль перед собою.";Адякэ, адякэ... ракирдя ёв, нэ мэ дыкхьём, со интересо лэскиро ко вавир империи и джиибэ дрэ лэндэ нанэ баро — Емельяно почти на шундя ман, упрямэс дыкхья дро дурипэ ангил пэстэ.;0,8164333701133730;emelyan
— Все это так, — перебил он меня, неопределенно махнув рукою.;— Capo адава адякэ, — пиримардя ёв ман и махниндя э-вастэса.;0,7830190658569340;emelyan
— А вот что я тебя спрошу: ежели бы нам навстречу теперь попался человек с деньгами, и большими деньгами, — подчеркнул он, мельком заглянув сбоку под мои очки, — так ты как бы, ради приобретения шкуре твоей всякого атрибуту, — укокошил бы его?;— А окэ со мэ тутур пучава: Кобы якана амэнгэ прэ встречя тэ попэрэлпэ мануш барэ ловэнца подчёркниндя ёв, мелькоса задыкхи э-пашварэстыр прэ мирэ якхитка, — так ту сыр бы, ваш приобретениё цыпакэ тырьякэ capo атрибуто — умарэсас бы лэс?;0,7833236455917360;emelyan
— Нет, конечно, — отвечал я.;— На, — пхэндём мэ.;0,836270809173584;emelyan
— Никто не имеет права покупать свое счастье ценою жизни другого человека.;Никон на могискирла тэ кинэл пэскири бахт, тиминаса джиибэ ваврэ манушэс.;0,4610331356525420;emelyan
— Угу!;— Угу!;1,0;emelyan
Да...;Адякэ...;0,8253579139709470;emelyan
Это в книжках сказано дельно, но только для ради совести, а на самом-то деле тот самый барин, что первый такие слова придумал, кабы ему туго пришлось, — наверняка бы при удобном случае, для сохранности своей, кого-нибудь обездушил.;Адава дро лылваря пхэндло рэндо, нэ токо адава само рай, со пэрво адасавэ лава придумискирдя коли лэскэ танго приавэласпэ,— галёв ваш зракхипэ пэс конэс на яви умарлас.;0,6033591628074650;emelyan
Права!;Правы!;0,9724768996238710;emelyan
Вот они, права!;Окэ ёнэ правы!;0,7821018099784850;emelyan
У моего носа красовался внушительный жилистый кулак Емельяна.;Паш миро накх гожия баро жилисто Емельяносикро кулако.;0,7997341156005860;emelyan
— И всяк человек — только разным способом — всегда этим правом руководствуется.;— А каждо мануш токо разнонэ способзнца — всегда адалэ правоса руководинэпэ.;0,8009566068649290;emelyan
Права тоже!..;Правы сыр жэ!..;0,891860842704773;emelyan
Емельян нахмурился, спрятав глаза глубоко под брови, длинные и выцветшие.;Емельяно холясыя, гарадя о-якха хор тэло длэнга брови.;0,5244199633598330;emelyan
Я молчал, зная по опыту, что, когда он зол, возражать ему бесполезно.;Мэ ничи на ракирдём, джины со ёв холямо ни савэ лава кэ пэ на прилэла.;0,607786238193512;emelyan
Он швырнул в море попавшийся под ногу кусок дерева, и, вздохнув, проговорил: — Покурить бы теперь...;Ёв чюрдыя дро морё попыно тэло гэра дрэвоскиро котэр и дыи ґондя проракирдя: — Тэ потырдэс бы акана...;0,8374536037445070;emelyan
Взглянув направо в степь, я увидел двух чабанов, лежащих на земле, глядя на нас.;Вздыкхьи прэ право дрэ фэлда, мэ удыкхьём дуе чябанэн, савэ сыс пашлэ прэ пхув и дыкхнэ прэ амэндэ.;0,7742835283279420;emelyan
— Здорово, панове! — окликнул их Емельян, — а нет ли у вас табаку?;— Явэн здрова, дыят годла лэнгэ Емельяно, — а канэ ли тумэндэ кирки?;0,739830493927002;emelyan
Один из чабанов повернул голову к другому, выплюнул изо рта изжеванную им былинку и лениво проговорил: — Табаку просят, э, Михал?;Екх э чябанэндыр порискирдя о-шэро ко вавир, вычунгардыя э-муестыр изжуиндлы лэса былинка и кирнэс проракирдя: — Кирки мангэла, э, Мишко ?;0,8012924194335940;emelyan
Михаил взглянул на небо, очевидно испрашивая у него разрешения заговорить с нами, и обернулся к нам.;О-Мишко вздыкхья про болыбэ, сыр будто мангья розрешениё тэ заракир амэнца, и обрисия кэ амэ.;0,6340441107749940;emelyan
— Здравствуйте! — сказал он, — где ж вы идете?;— Явэн здрова! — пхэндя ёв. — Карик тумэ джяна?;0,6510953307151790;emelyan
— К Очакову на соль.;— Кэ, Очакова, про лон.;0,7559323310852050;emelyan
— Эге!;— Эгэ!;0,9974597692489620;emelyan
Мы молчали, располагаясь около них на земле.;Амэ ничи на ракири, бэстям пашыл лэидэ прэ пхув.;0,7075856924057010;emelyan
— А ну, Никита, подбери кишеню, чтоб ее галки не склевали.;— А нэ, Никита, подкэдэ о-ґоноро, а то чириклэ тэ на схан.;0,8498657941818240;emelyan
Никита хитро улыбнулся в ус и подобрал кишеню.;О-Никита фрэнтэс засандяпэ дрэ вэнцы и подкэдыя о-ґоноро.;0,6999900341033940;emelyan
Емельян скрипел зубами.;Емельяно скрипиндя дандэнца.;0,9271618723869320;emelyan
— Так вам табаку надо?;—	Так тумэнгэ э-кирки треби?;0,9146907329559330;emelyan
— Давно не курили, — сказал я.;—	Ґара на тырдыям, — пхэндём мэ.;0,903476893901825;emelyan
— Что ж так?;—	Со жэ адякэ?;0,9612131118774410;emelyan
А вы бы покурили.;А тумэ бы потырдэнас.;0,9456288814544680;emelyan
— Гей ты, чертов хохол!;— Гей ту, бэнгано мануш!;0,905561625957489;emelyan
Цыц!;Яв штыл!;0,7087586522102360;emelyan
Давай, коли хочешь дать, а не смейся!;Ян, коли камэс тэ дэс, а на сапэ!;0,8185123801231380;emelyan
Выродок!;Выбияндыян!;0,9189611077308660;emelyan
Аль потерял душу-то, шляясь по степи?;Аль о-ди нашадян псири пирэ фэлда?;0,5766069889068600;emelyan
Двину вот по башке, и не пикнешь! — гаркнул Емельян, вращая белками глаз.;Дава окэ пиро шэро и на пикнинэса! — вздыя годла Емельяно, рискири э-якхэнгирэ белкэнца.;0,8944929242134090;emelyan
Чабаны дрогнули и вскочили, взявшись за свои длинные палки и став плотно друг к другу.;Чябаны встринскирдэпэ и ухтнэ, ухтылдэпэ пал пэскирэ длэнга кашта и тэрдынэ екх пашыл екхэстэ.;0,8485685586929320;emelyan
— Эге, братики, вот как вы просите!.. А ну, что ж, идите!..;— Эге, пшалорэ, окэ сыр тумэ мангзна!.. а нэ со-ж джян!..;0,8780475854873660;emelyan
Чертовы хохлы хотели драться, в чем у меня не было ни малейшего сомнения.;Бэнганэ мануша камнэ тэ марэнпэ, но со мандэ на сыс камаибэ.;0,6037519574165340;emelyan
Емельян, судя по его сжатым кулакам и горевшим диким огнем глазам, тоже был не прочь от драки.;Емельяно, дыкхи пир лэскирэ счюдэ кулаки и росхолямэ якха, савэ хачинэ диконэ ягаса, тожэ камья тэ марпэ.;0,7794684171676640;emelyan
Я не имел охоты участвовать в баталии и попытался примирить стороны: — Стойте, братцы!;Мэ на ками адава прилыёмпэ лэн тэ уракирав. — Тэрдёнте, пшалалэ!;0,5680214166641240;emelyan
Товарищ погорячился — не беда ведь!;Товаришше погорячиндяпэ — нанэ бида.;0,6318181157112120;emelyan
А вы вот что — дайте, коли не жаль, табаку, и мы пойдем себе своей дорогой.;А тумэ окэ со «дэнте киркори, и амэ джяса пэскирэ дромэса.;0,527316689491272;emelyan
Михаил взглянул на Никиту, Никита — на Михаила, и оба усмехнулись.;О-Мишко вздыкхья прэ Никитастэ, о-Никита прэ Мишкостэ и сарэ дуй засандлэпэ.;0,7724670767784120;emelyan
— Так бы сразу и сказать вам!;— Адякэ бы екхатыр и тэ пхэнэн тумэнгэ!;0,9052931666374210;emelyan
Затем Михаил полез в карман свиты, выволок оттуда объемистый кисет и протянул мне: — А ну, забери табаку!;Отэнчя о-Мишко гыя дрэ кисык и вастэса вытырдиыя ґоноро и протырдыя мангэ: —	А нэ лэ э-кирки!;0,7539246678352360;emelyan
Никита сунул руку в кишеню и затем протянул ее мне с большим хлебом и куском сала, щедро посыпанным солью.;О-Никита замэкья о-васта дро гоно и отэнчя протырдыя лэс мангэ барэ марэса и котыр балавас, шукар почидо лонэса.;0,7160555720329290;emelyan
Я взял.;Мэ лыём.;0,8782963752746580;emelyan
Михаил усмехнулся и подсыпал еще мне табаку.;О-Мишко засандяпэ и подчидя инке мангэ кирки.;0,6132003664970400;emelyan
Никита буркнул: — Прощайте! — Я поблагодарил.;О-Никита проракирдя «явэн здрова!»;0,5190708041191100;emelyan
Емельян угрюмо опустился на землю и довольно громко прошипел: — Чертовы свиньи!;Емельяно холямэс змэкьяпэ прэ пхув и шундлэс проракирдя: —	Бэнганэ балыче!;0,8816208839416500;emelyan
Хохлы пошли в глубь степи тяжелым развалистым шагом, поминутно оглядываясь на нас.;О-украинцы гынэ хор дрэ фэлда пхарэ роспынэ псирибнаса, каждо мэнта обдыкхнэпэ палэ, прэ амэндэ.;0,28530964255332900;emelyan
Мы сели на землю и, не обращая более на них внимания, стали есть вкусный полубелый хлеб с салом.;Амэ бэстям прэ пхув, и лыям тэ хас лачо полупарно маро балавасэса.;0,555009126663208;emelyan
Емельян громко чавкал, сопел и почему-то старательно избегал моих взглядов.;Емельяно шундлэс чявкиндя, пхурдыя накхэса и соскэ то на камья тэ дыкхэл мангэ о-дро якха.;0,7848241329193120;emelyan
Вечерело.;Бельвель.;0,6853535771369930;emelyan
Вдали над морем родился мрак и плыл над ним, покрывая голубоватой мутью мелкую зыбь.;Дур ангил морё бияндыя кальшэ.;-0,10698523372411700;emelyan
На краю моря поднялась гряда желто-лиловых облаков, окаймленных розовым золотом, и, еще более сгущая мрак, плыла на степь.;Про краё морё газдыяпэ жолто-лилово тучакири грэда, обкэрды розовонэ сувнакаса, и инке бутыр гэнстёлас о-калыпэ.;0,6885294318199160;emelyan
А в степи, там, далеко-далеко на краю ее, раскинулся громадный пурпуровый веер лучей заката и красил землю и небо так мягко и нежно.;А дро фэлда, одой-дур прэ лакиро краё, розчюрдыяпэ о-лучё и лолокирдя э-пхув и болыбэ адякэ ковлэс и нежно.;0,7271701693534850;emelyan
Волны бились о берег, море — тут розоватое, там темно-синее — было дивно красиво и мощно.;О-волны мардэпэ пиро брэго, море - адай розовато , одой кало-синё-сыс дрэван гожо и зорало.;0,7514647245407100;emelyan
— Теперь покурим!;— Акана потырдаса!;0,8528559803962710;emelyan
Черт вас, хохлов, растаскай!;О-бэнг тумэн, украиницэн тэ ростырдэл!;0,4942490756511690;emelyan
— И, покончив с хохлами, Емельян свободно вздохнул.;— Емельяно дыя гоня.;0,5601007342338560;emelyan
— Мы дальше пойдем или тут заночуем?;— Амэ дурындыр джяса или адай заратькираса?;0,8928659558296200;emelyan
Мне было лень идти дальше.;Мангэ сыс кирно тэ джяв дурэдыр.;0,7220323085784910;emelyan
— Заночуем! — решил я.;— Заратькираса адай, — пхэндём мэ.;0,743758499622345;emelyan
