to;from;sim;source
Троекуров, надменный в сношениях с людьми самого высшего звания, уважал Дубровского, несмотря на его смиренное состояние.;Троекурово, пхуткирдо э манушэнца уче званиёса, дрэван шукар отлыджияпэ ко Дубровско, надыкхи прэ лэскиро смиренныпэ.;0.8762709498405457;dubrovsky
Некогда были они товарищами по службе, и Троекуров знал по опыту нетерпеливость и решительность его характера.;Бут бэрша одолэскэ палэ ёнэ сыс товаришшенца пирэ служба, и Троекурово джиндя, со Дубровско хачкирдо и решительно.;0.7327948808670044;dubrovsky
Обстоятельства разлучили их надолго.;Джиибэ стходяпэ адякэ, со ёнэ бут бэрша на дыкхнэпэ.;0.2610650956630707;dubrovsky
Дубровский с расстроенным состоянием принужден был выйти в отставку и поселиться в остальной своей деревне.;Дубровско, проджиндя пэскиро барвалыпэ и банго сыс тэ чюрдэл служба и тэ дживэл дро гаворо, саво ачьяпэ набикиндло.;0.6204017400741577;dubrovsky
Кирила Петрович, узнав о том, предлагал ему свое покровительство, но Дубровский благодарил его и остался беден и независим.;Кирило Петровичё, коли уґалыя ваш адава, то камья тэ дэл лэскэ помогискирибэ, нэ Дубровско отпхэндяпэ и ачьяпэ чёрорэса и на бангэса.;0.8385142087936401;dubrovsky
"Спустя несколько лет Троекуров, отставной генерал-аншеф, приехал в свое поместие; они свиделись и обрадовались друг другу.";Змэки накицы бэрша Троекурово, отставнонэ генерал-аншэфоса, явья дрэ пэскири филатин, ёнэ удыкхнэпэ и обрадысалынэ екх екхэскэ.;0.8040556907653809;dubrovsky
С тех пор они каждый день бывали вместе, и Кирила Петрович, отроду не удостоивавший никого своим посещением, заезжал запросто в домишко своего старого товарища. Будучи ровесниками, рожденные в одном сословии, воспитанные одинаково, они сходствовали отчасти и в характерах, и в наклонностях.;Одолэ молостыр ёнэ кажно дывэс сыс кхэтанэ, и Кирило Петровичё, саво, сыр и лыя тэ дживэл про свэто ни кэ кон на сыс, а дро кхэроро пэскирэ пхуранэ товаришшёскиро заджялас бисарэскиро.;0.7716168165206909;dubrovsky
"В некоторых отношениях и судьба их была одинакова: оба женились по любви, оба скоро овдовели, у обоих оставалось по ребенку. Сын Дубровского воспитывался в Петербурге, дочь Кирила Петровича росла в глазах родителя, и Троекуров часто говаривал Дубровскому: «Слушай, брат, Андрей Гаврилович: коли в твоем Володьке будет путь, так отдам за него Машу; даром что он гол как сокол».";"Дро кой савэ отлыджяибэна лэнгиро джиибэ здэлас екх прэ екхэскиро: сарэдуй ёнэ лынэ пэскэ ромнен пиро камаибэ, сарэдуендэ лэндэ сыго мэнэ ромня, сарэдуендэ лэндэ ачьяпэ пирэ екх чяворо — Дубровсконэскиро чяво сыклыя дро Петербурго, Кирило Петровичёскири чяй бария про якха пэскирэ дадэстэ, и Троекурово бут молы ракирлас Дубровсконэскэ: «Шун, пшала, Андреё Гавриловичё: коли дрэ тырэ Володькастэ явэла кучипэ, так отдава пал лэстэ Маша; на подыкхава со ёв нанго, сыр чирикло».";0.7592458128929138;dubrovsky
Андрей Гаврилович качал головою и отвечал обыкновенно: «Нет, Кирила Петрович: мой Володька не жених Марии Кириловне.;Андреё Гавриловичё качиндя шэрэса и ракирдя: «На, Кирило Петровичё: миро Володька на жэнихо Марьякэ Кириловнакэ.;0.9317649602890015;dubrovsky
Бедному дворянину, каков он, лучше жениться на бедной дворяночке да быть главою в доме, чем сделаться приказчиком избалованной бабенки».;Чёрорэ раскэ, саво ёв, фэдыр тэ лэл чэрорья райканя, тэ тэ явэл хуласа дро кхэр, coca тэ кэрпэ припхэныбнытконэса ваш збалындлэ гадёрьякэ.;0.48814231157302856;dubrovsky
Все завидовали согласию, царствующему между надменным Троекуровым и бедным его соседом, и удивлялись смелости сего последнего, когда он за столом у Кирила Петровича прямо высказывал свое мнение, не заботясь о том, противуречило ли оно мнениям хозяина.;Сарэнгэ сыс завистно согласиёскэ, саво сыс машкир пхуткирдэ Троекуровонэстэ и чёрорэ лэскирэ соседостэ и удивисонас Дубровсконэскирэ муршыпнаскэ, коли ёв пало скаминд Кирило Петровичёстэ выпхэнэлас надари пэскирэ лава на заботисалыи ваш одова, камэл ли тэ шунэл адасаво розракирибэ хулай.;0.7901172637939453;dubrovsky
Некоторые пытались было ему подражать и выйти из пределов должного повиновения, но Кирила Петрович так их пугнул, что навсегда отбил у них охоту к таковым покушениям, и Дубровский один остался вне общего закона.;Кой савэ рая камнэ адякэ жэ тэ лыджян пэс надари, сыр и Дубровско, нэ Кирило Петровичё адякэ лэн вытрашадя, со про вэко отмардя лэндэ камаибэ кэ адасаво муршыпэ, и Дубровско екхджино ачьяпэ адасавэса, савэса сыс жыко адава.;0.7420105934143066;dubrovsky
Нечаянный случай все расстроил и переменил.;Нэ екх случяё capo хаскирдя и пирипарудя.;0.662232518196106;dubrovsky
Раз в начале осени Кирила Петрович собирался в отъезжее поле.;Екхвар, коли ачья осень, Кирило Петровичё скэдыяпэ прэ охота джюклэнца дрэ дуратуны фэлда пэскирэ филатинатыр прэ рат.;0.7678632140159607;dubrovsky
Накануне был отдан приказ псарям и стремянным быть готовыми к пяти часам утра.;Ангил адава сыс отдыно припхэныбэ джюкляренгэ 1 и стремяннонэнгэ 2 тэ явэн готовонэнца ко пандж мардэ злокоса.;0.5719023942947388;dubrovsky
Палатка и кухня отправлены были вперед на место, где Кирила Петрович должен был обедать.;Шатра и кухня сыс бичядэ англыдыр про штэто, кай Кирило Петровичё банго сыс тэ кэр бядо.;0.90109783411026;dubrovsky
Хозяин и гости пошли на псарный двор, где более пятисот гончих и борзых жили в довольстве и тепле, прославляя щедрость Кирила Петровича на своем собачьем языке.;Хулай и гости гынэ прэ джюклэнгири грэда, кай бутыр панджешэлэндыр гончя3 и борза4 диндлэ дро татыпэ и чялэ, шари Кирило Петровичёс прэ пэскири джюкланы чиб.;0.6708860993385315;dubrovsky
Тут же находился и лазарет для больных собак под присмотром штаб-лекаря Тимошки и отделение, где благородные суки ощенялись и кормили своих щенят.;Адай жэ сыс и лазарето ваш насвалэ джюклэнгэ, тэло штаб-лекарёскиро Тимошкаскиро придыкхибэ, и отделениё, кай благородна джюкля биянэнас и чяравэнас пэскирэ тыкнэ джюклорэн.;0.8755202889442444;dubrovsky
Кирила Петрович гордился сим прекрасным заведением и никогда не упускал случая похвастаться оным перед своими гостями, из коих каждый осматривал его по крайней мере уже в двадцатый раз.;Кирило Петровичё пхутия адасавэ куч залыджяибнаса и николи на умэкэлас случаё тэ пошарпэ адалэса ангил пэскирэ гостендэ, савэндыр кажно дыкхья ужэ адава дро бишытко моло.;0.8666732907295227;dubrovsky
"Он расхаживал по псарне, окруженный своими гостями и сопровождаемый Тимошкой и главными псарями; останавливался пред некоторыми конурами, то расспрашивая о здоровии больных, то делая замечания более или менее строгие и справедливые, то подзывая к себе знакомых собак и ласково с ними разговаривая. Гости почитали обязанностию восхищаться псарнею Кирила Петровича. Один Дубровский молчал и хмурился. Он был горячий охотник.";"Ёв псирдя пирэ джюкланы грэда, машкир пэскирэ гостендэ, а палал гыя Тимошка и пхурыдыр джюклярья; тэрдёлас пашыл кой савэ кануры, то пучелас ваш насвалэ джюклэнгиро састыпэ, то кэри холямэ и чячюнэ замечании — то кхари кэ пэ джиндлэ джюклэн и розракири лэнца — гости бангэ сыс тэ шарэн Кирило Петровичёскирэ джюклэн — екх Дубровско сыс штыл и кэрдя холямо муй — ёв сыс хачкирдо охотнико.";0.8027558326721191;dubrovsky
"Его состояние позволяло ему держать только двух гончих и одну свору борзых; он не мог удержаться от некоторой зависти при виде сего великолепного заведения.";"Пэскирэ барвалыпнаса ёв могискирдя тэ рикир только дуе гончёнэн и екх борзо свора; ёв на могискирдя тэ урикирпэ завистятыр, дыкхи прэ адасаво куч заведениё.";0.7893008589744568;dubrovsky
«Что же ты хмуришься, брат, – спросил его Кирила Петрович, – или псарня моя тебе не нравится?»;—	Со ту холясоса, пшала, — пучья лэс Кирило Петровичё, — или псарня мири тукэ на покамьяпэ?;0.8967486619949341;dubrovsky
– «Нет, – отвечал он сурово, – псарня чудная, вряд людям вашим житье такое ж, как вашим собакам».;— На, — отпхэндяпэ ёв холямэс, — псарня дрэван куч — тырэ манушэнгэ ґалёв на фэдыр дживэлапэ тырэ джюклэндыр.;0.7793434262275696;dubrovsky
Один из псарей обиделся.;Екх э псарендыр адасавэ лава прилыя дрэ обида.;0.3298904299736023;dubrovsky
«Мы на свое житье, – сказал он, – благодаря бога и барина не жалуемся, а что правда, то правда, иному и дворянину не худо бы променять усадьбу на любую здешнюю конурку.;—	Амэ прэ пэскиро джиибэ, — пхэндя ёв — слава дэвлэскэ и амарэ раскэ, на жалискирасапэ — а со чячё — то чячё, ваврэ и раскэ куч явэлас тэ пропарувэл филатин прэ сави наяви адай конура.;0.7697018980979919;dubrovsky
Ему было б и сытнее и теплее».;— Лэскэ явэлас и чялыдыр и татыдыр.;0.4704894423484802;dubrovsky
Кирила Петрович громко засмеялся при дерзком замечании своего холопа, а гости вослед за ним захохотали, хотя и чувствовали, что шутка псаря могла отнестися и к ним.;Кирило Петровичё шундлэс засандяпэ пэскирэ дынарискирэ лавэндыр, гости тожэ сандлэпэ, нэ саи ёнэ джиндлэ, со дынарискирэ лава могискирдэ тэ отлыджянпэ и кэ ёнэ.;0.7748192548751831;dubrovsky
Дубровский побледнел и не сказал ни слова.;Дубровско попарныя, и на пхэндя ни лав ни паш.;0.8267612457275391;dubrovsky
"В сие время поднесли в лукошке Кирилу Петровичу новорожденных щенят; он занялся ими, выбрал себе двух, прочих велел утопить.";Дрэ адая мэнта подлыджинэ ко Кирило Петровичё джюклорэн, савэ нагара бияндынэ — ёв залыяпэ лэнца, выкэдыя пэскэ дуен, ваврэн припхэндя тэ чюрдэн дро паны.;0.7093242406845093;dubrovsky
Между тем Андрей Гаврилович скрылся, и никто того не заметил.;Машкир адава Андреё Гавриловичё угыя, и никон адава на удыкхья.;0.8959605097770691;dubrovsky
Возвратясь с гостями со псарного двора, Кирила Петрович сел ужинать и тогда только, не видя Дубровского, хватился о нем. Люди отвечали, что Андрей Гаврилович уехал домой.;Коли Кирило Петровичё гостенца рисия джюклэнгирэ грэдатыр и бэстя тэ хал и на дыкхи Дубровсконэс, ухтылдяпэ ваш лэскэ. Мануша пхэндлэ, со Андреё Гавриловичё угыя кхэрэ.;0.7965928316116333;dubrovsky
Троекуров велел тотчас его догнать и воротить непременно.;Троекурово припхэндя екхатыр тэ дотрадэн и тэ рискирэн лэс палэ.;0.8684062957763672;dubrovsky
Отроду не выезжал он на охоту без Дубровского, опытного и тонкого ценителя псовых достоинств и безошибочного решителя всевозможных охотничьих споров.;Ни коли ёв на сыс прэ охота би Дубровсконэскиро, саво джиндя и дрэван тиминякирдя охота джюклэнца и бихохаибнаскиро сэндякирдя савэ наяви охотакирэ кошыбэна.;0.800200343132019;dubrovsky
Слуга, поскакавший за ним, воротился, как еще сидели за столом, и доложил своему господину, что, дескать, Андрей Гаврилович не послушался и не хотел воротиться. Кирила Петрович, по обыкновению своему разгоряченный наливками, осердился и вторично послал того же слугу сказать Андрею Гавриловичу, что если он тотчас же не приедет ночевать в Покровское, то он, Троекуров, с ним навеки рассорится.;Дынари, саво традыя палэ Дубровсконэстэ, рисия, коли инкэ о рая сыс бэштэ пало скаминд, и пхэндя пэскирэ раскэ, со Андреё Гавриловичё на кандыя и на закамья тэ рисёл палэ — Кирило Петровичё мато э гудлэ бравинтэндыр, росхолясыя и вавир моло бичядя одолэс жэ дынарис тэ пхэнэл Андреёскэ Гавриловичёскэ, со коли ёв екхатыр жэ на явэла тэ раткир дрэ Покровско, то ёв, Троекурово, лэса про вэко роскошэлапэ.;0.7052852511405945;dubrovsky
Слуга снова поскакал, Кирила Петрович, встав из-за стола, отпустил гостей и отправился спать.;Дынари отэнчя традыя, Кирило Петровичё, выгыи палэ скаминдэстыр, отмэкья гостен и гыя тэ совэл.;0.8415206074714661;dubrovsky
На другой день первый вопрос его был: здесь ли Андрей Гаврилович?;Прэ вавир дывэс пэрво лэскиро пучибэ сыс: адай ли Андреё Гавриловичё?;0.8372655510902405;dubrovsky
"Вместо ответа ему подали письмо, сложенное треугольником; Кирила Петрович приказал своему писарю читать его вслух и услышал следующее: «Государь мой премилостивый, Я до тех пор не намерен ехать в Покровское, пока не вышлете Вы мне псаря Парамошку с повинною; а будет моя воля наказать его или помиловать, а я терпеть шутки от Ваших холопьев не намерен, да и от Вас их не стерплю – потому что я не шут, а старинный дворянин.";"Лэскэ прэ адава ничи на пхэндлэ, а подынэ лыл стходо тринэ вэнглэнца, Кирило Петровичё припхэндя пэскирэ чиныбнарискэ тэ гинэл — Дубровско чиндя: Государё миро куч, Мэ жыко одоя пора на джява дро Покровско, пока на прибичявэса ту мангэ джюклярис Пэрамошкас мангипнаса; а прэ лэстэ мири явэла воля тэ простинав или на, а тэ пирилыджяв сабэ тырэ дынарендыр мэ на лава, тэ и тутыр на могискирава — ваш одова со мэ на сом мануш савэстыр санапэ, а пхурано рай.";0.7793387770652771;dubrovsky
– За сим остаюсь покорным ко услугам Андрей Дубровский».;— Пал адава ачьявапэ покорнонэса Андреё Дубровско.;0.8414729833602905;dubrovsky
"По нынешним понятиям об этикете письмо сие было бы весьма неприличным, но оно рассердило Кирила Петровича не странным слогом и расположением, но только своею сущностью. «Как, – загремел Троекуров, вскочив с постели босой, – высылать к ему моих людей с повинной, он волен их миловать, наказывать! – да что он в самом деле задумал; да знает ли он, с кем связывается? Вот я ж его… Наплачется он у меня, узнает, каково идти на Троекурова!»";"Пиро акакунэ полыибэна ваш этикето 5 адава лыл явэлас дрэван накуч, нэ адава лыл росхолякирдя Кирило Петровичёс на слогоса, нэ только пэскирэ чячипнаса: — Сыр, — задыя годла Троекурово, уштыи пасибнаскирьятыр пиранго, — тэ выбичявав кэ ёв мирэ манушэн мангипнаса, ёв могискирла лэнца со ками тэ кэрэл! — тэ со дро чячипэ лэскэ дро шэро загыя; тэ джинэл ли ёв, конэса спхандэлапэ, — тэрдёв мэ ж лэс — поровэла ёв мандэ, уґалёла, сыр тэ джял прэ Троекуровонэстэ!";0.7936062812805176;dubrovsky
Кирила Петрович оделся и выехал на охоту с обыкновенной своею пышностию, – но охота не удалась.;Кирило Петровичё уридяпэ и гыя прэ охота, сыр и гарыдыр барвалэс. Нэ охота на удыяпэ.;0.6362594962120056;dubrovsky
Во весь день видели одного только зайца, и того протравили.;Пал capo дывэс дыкхнэ только екхэ зайцос и одолэс заханэ джюкэла.;-0.13817854225635529;dubrovsky
Обед в поле под палаткою также не удался, или по крайней мере был не по вкусу Кирила Петровича, который прибил повара, разбранил гостей и на возвратном пути со всею своей охотою нарочно поехал полями Дубровского.;Бядо дрэ фэлда тэлэ шатра тожэ на удыяпэ или сыс на пиро вкусо Кирило Петровичёскэ, саво мардя поварос, роскостя гостей и про палатуно дром сарэ пэскирэ охотаса пэфроми гыя пирэ Дубровосконэскирэ фэлды.;0.7205193638801575;dubrovsky
Прошло несколько дней, и вражда между двумя соседами не унималась.;Прогынэ накицы дывэса, и холы машкир дуендэ пашылатунэ рандэ на улыяпэ.;0.6437239050865173;dubrovsky
Андрей Гаврилович не возвращался в Покровское, Кирила Петрович без него скучал, и досада его громко изливалась в самых оскорбительных выражениях, которые благодаря усердию тамошних дворян доходили до Дубровского исправленные и дополненные.;Андреё Гавриловичё на рисия дро Покровско — Кирило Петровичё билэскиро тангискирдя и адава тангискирибэ ёв выпхэнэлас самонэ накуч кошыбнаскирэ лавэнца, савэ пиридэнаспэ Дубровсконэскэ инкэ бутыр пирикэрдэнца и допхэрдякирдэнца одолэ штэтытконэ ранца.;0.7546939849853516;dubrovsky
Новое обстоятельство уничтожило и последнюю надежду на примирение.;Нэво рэндо хаскирдя и последнё надея про примирениё.;0.795097827911377;dubrovsky
"Дубровский объезжал однажды малое свое владение; приближаясь к березовой роще, услышал он удары топора и через минуту треск повалившегося дерева. Он поспешил в рощу и наехал на покровских мужиков, спокойно ворующих у него лес.";Дубровско обгыя екхвар пэскири набари филатин и коли лыя тэ поджял ко брэзытко вэш, то ушундя тэвэрэскиро чингирибэ, а пирдал мэнта и дрэвоскиро пэрибэ — Дубровско сыгэс традыя дро вэш и попыя прэ покровсконэ гаджендэ, савэ надари чёрдэ лэстыр о вэш.;0.6916182041168213;dubrovsky
Увидя его, они бросились было бежать. Дубровский со своим кучером поймал из них двоих и привел их связанных к себе на двор.;Удыкхи лэс, ёнэ чюрдынэнпэ тэ прастан — Дубровско пэскирэ шоляриса ухтылдя лэндыр дуен и яндя лэн спхандлэн кэ пэ прэ грэда.;0.7257523536682129;dubrovsky
Три неприятельские лошади достались тут же в добычу победителю. Дубровский был отменно сердит: прежде сего никогда люди Троекурова, известные разбойники, не осмеливались шалить в пределах его владений, зная приятельскую связь его с их господином. Дубровский видел, что теперь пользовались они происшедшим разрывом, и решился, вопреки всем понятиям о праве войны, проучить своих пленников прутьями, коими запаслись они в его же роще, а лошадей отдать в работу, приписав к барскому скоту.;Трин ворогенгирэ грая дорэстнэнпэ адай жэ Дубровсконэскэ — Дубровско сыс дрэван холямо, англыдыр Троекуровонэскирэ мануша, сарэнгэ джиндлэ розмариторья, ниекхвар на могискирдэ дрэ лэскири филатин тэ чёрэн со наяви, джины лэскиро — куч спхандыпэ лэнгирэ раса — Дубровско дыкхья, со акана ёнэ пользындлэпэ розрискирибнаса машкир лэстэ Троекуровонэса и закамья тэ высыклякирэл пленникэн раненца, савэ ёнэ лынэ дрэ лэскиро жэ вэш, а грэн тэ отдэл дрэ буты причины кэ раскиро ското.;0.7795407772064209;dubrovsky
Слух о сем происшествии в тот же день дошел до Кирила Петровича.;Шуныбэ ваш адава рэндо дро одова жэ дывэс догыя ко Кирило Петровичё.;0.8189247846603394;dubrovsky
Он вышел из себя и в первую минуту гнева хотел было со всеми своими дворовыми учинить нападение на Кистеневку (так называлась деревня его соседа), разорить ее дотла и осадить самого помещика в его усадьбе. Таковые подвиги были ему не в диковину. Но мысли его вскоре приняли другое направление.;Ёв выгыя пэстыр и дрэ пэрво холякири мэнта камья сарэ пэскирэ кхэритконэнца 6 тэ кэр нападениё прэ Кистенёвка (адякэ кхардяпэ Дубровсконэскиро гав), тэ отлэл capo, и тэ кэр осада прэ кокорэ растэ дрэ лэскири филатин — адасавэ рэнды сыс лэстэ на дро пэрво моло — нэ сыго ёв прилыя вавир решениё.;0.706633448600769;dubrovsky
"Расхаживая тяжелыми шагами взад и вперед по зале, он взглянул нечаянно в окно и увидел у ворот остановившуюся тройку; маленький человек в кожаном картузе и фризовой шинели вышел из телеги и пошел во флигель к приказчику; Троекуров узнал заседателя Шабашкина и велел его позвать.";Псири пхарэс англэ и палэ пиро кхэр, ёв вздыкхья дрэ фэнштра и удыкхья пашыл порта тринэ грэн — тыкно мануш дро сымиритко нарто и грубо ворсистонэ байкатыр шынель выгыя урдэстыр и гыя дро флигелё ко припхэныбнытко — Троекурово уґалыя сэндарис Шабашкинос, и припхэндя лэс тэ кхарэн.;0.7109032273292542;dubrovsky
Через минуту Шабашкин уже стоял перед Кирилом Петровичем, отвешивая поклон за поклоном и с благоговением ожидая его приказаний.;Пирдал мэнта Шабашкино ужэ тэрдо сыс ангил Кирило Петровичёстэ банкири шэро и дужакири лэскиро припхэныбэ.;0.6423452496528625;dubrovsky
– Здорово, как бишь тебя зовут, – сказал ему Троекуров, – зачем пожаловал?;— Тэ явэс джидо, сыр хамэ тут кхарна, — пхэндя Троекурово, — палсо явьян?;0.810623288154602;dubrovsky
– Я ехал в город, ваше превосходительство, – отвечал Шабашкин, – и зашел к Ивану Демьянову узнать, не будет ли какого приказания от вашего превосходительства.;— Мэ гыём дро форо, тумаро превосходительство, — отпхэндяпэ Шабашкино, — и загыём ко Ивано Демьяново тэ уґалёвав, на явэла ли саво припхэныбэ тумарэ превосходительствостыр.;0.8929726481437683;dubrovsky
"– Очень кстати заехал, как бишь тебя зовут; мне до тебя нужда. Выпей водки да выслушай.";"— Дрэван шукар со загыян, сыр хамэ тут кхарна; мангэ кэ ту рэндо сы, выпи бравинта, тэ вышун.";0.796485424041748;dubrovsky
Таковой ласковый прием приятно изумил заседателя.;Адасаво куч прилыибэ и на дужакирдя сэндари.;0.21727991104125977;dubrovsky
Он отказался от водки и стал слушать Кирила Петровича со всевозможным вниманием.;Ёв отпхэндяпэ бравинтатыр. Лыя тэ шунэл Кирило Петровичёс.;0.37459704279899597;dubrovsky
"– У меня сосед есть, – сказал Троекуров, – мелкопоместный грубиян; я хочу взять у него имение – как ты про то думаешь?";— Мандэ сы соседо, — пхэндя Троекурово — набарэфилатинытко грубияно: мэ камам тэ лав лэстэ филатин, — сыр ту ваш адава думискирэса?;0.8626420497894287;dubrovsky
– Ваше превосходительство, коли есть какие-нибудь документы или…;— Тумаро превосходительство, коли сы савэ наяви лыла, или...;0.8427297472953796;dubrovsky
– Врешь, братец, какие тебе документы.;— Хохавэса — пшала, савэ тукэ лыла.;0.6782410144805908;dubrovsky
На то указы.;Прэ адава лылытка припхэныбэна.;0.8054647445678711;dubrovsky
В том-то и сила, чтобы безо всякого права отнять имение.;Дро одова-то и зор, соб бисарэскиро тэ откэдэс филатин.;0.7927190065383911;dubrovsky
Постой однако ж.;Потэрдёв-ка уса таки.;0.7686296105384827;dubrovsky
Это имение принадлежало некогда нам, было куплено у какого-то Спицына и продано потом отцу Дубровского. Нельзя ли к этому придраться?;Адая филатин сыс ґapa амари, сыс киндлы савэстэ-то Спицыностэ, и бикиндлы отэнчя Дубровсконэскирэ дадэскэ — нашты ли кэ адава тэ приячес?;0.7450613379478455;dubrovsky
"– Мудрено, ваше высокопревосходительство; вероятно, сия продажа совершена законным порядком.";— Пхаро, тумаро превосходительство, ґалёв, адава бикныбэ кэрдо сы законнонэ порядкоса.;0.7215991020202637;dubrovsky
– Подумай, братец, поищи хорошенько.;—	Подуминэ, пшала, породэ шукаринькэс.;0.8798218369483948;dubrovsky
– Если бы, например, ваше превосходительство могли каким ни есть образом достать от вашего соседа запись или купчую, в силу которой владеет он своим имением, то конечно…;—	Коли б, ваш примеро тумаро превосходительство могискирдэ сыр наяви тэ дорэсэн тумарэ соседостыр зачиныбэ пир саво ёв сы хуласа пэскирэ филатинакэ, то хай-жэ...;0.7954999208450317;dubrovsky
– Понимаю, да вот беда – у него все бумаги сгорели во время пожара.;— Полава, тэ окэ бида — лэстэ сарэ лыла схачинэ, коли сыс пожаро.;0.7964848279953003;dubrovsky
– Как, ваше превосходительство, бумаги его сгорели! чего ж вам лучше? – в таком случае извольте действовать по законам, и без всякого сомнения получите ваше совершенное удовольствие.;— Сыр, тумаро превосходительство — лыла лэскирэ схачинэ! Прэ сож тумэнгэ фэдыр — дрэ адасаво случяё кэрэнте пиро законэ и бисарэскиро получискирна тумаро удовольствиё.;0.5132193565368652;dubrovsky
