to;from;sim;source
"""Тогда пропадать буду"", говорил он, но все-таки собирался; если же не приводил этого намерения в исполнение, то, вероятно, потому, что поселенцы-татары продавали ему всегда скверную водку, настоянную, для крепости, на махорке, от которой он вскоре впадал в бессилие и становился болен.";"«Тоды тэ хасёвав лава», ракирдя ёв, нэ уса-таки скэдэласпэ; коли жэ и нэ кэрлас адава, то ґалёв, ваш одова, со поселенцы-карахаи бикнэнас лэскэ накуч бравинта, сави настоено ваш матякирибэ прэ кирки. Адасавэ бравинтатыр ёв сыгэс кэрласпэ бизорьякирэса и тэрдёлас насвалэса.";0,7020878791809080;sleep
2 Дело было в канун рождества, и Макару было известно, что завтра большой праздник.;2 Рэндо сыс рэх ангил Рождество, и Макароскэ сыс джиндло, со атася баро свэнко.;0,8529825210571290;sleep
"По этому случаю его томило желание выпить, но выпить было не на что: хлеб был в исходе; Макар уже задолжал у местных купцов и у татар.";Ваш адава лэскэ дрэван камьяпэ тэ выпьел, нэ тэ выпьел на сыс палсо: Макаро ужэ сыс банго штэтытконэ тимисяренгэ и карахаенгэ.;0,7480473518371580;sleep
Между тем завтра большой праздник, работать нельзя, - что же он будет делать, если не напьется?;Пашыл одова атася баро свэнко, тэ кэрэс буты нашты, — со жэ ёв лэла тэ кэрэл коли на матёла?;0,7363237142562870;sleep
Эта мысль делала его несчастным.;Адая дума кэрлас лэс бибахталэса.;0,6659485697746280;sleep
Какая его жизнь!;Саво лэскиро джиибэ!;0,7607119083404540;sleep
Даже в большой зимний праздник он не выпьет одну бутылку водки!;Дажэ дро баро ивантакиро свэнко ёв на выпьела екх стэкла бравинта!;0,7602601051330570;sleep
Ему пришла в голову счастливая мысль.;Лэскэ явья дро шэро бахталы дума.;0,6135129332542420;sleep
Он встал и надел свою рваную сону (шубу).;Ёв устя и уридя пэскиро розрискирдо якутско уряибэ.;0,5967198014259340;sleep
Его жена, крепкая, жилистая, замечательно сильная и столь же замечательно безобразная женщина, знавшая насквозь все его нехитрые помышления, угадала и на этот раз его намерение.;Лэскири ромны, зоралы, жылисто, барэ зорьяса, и адякэ жэ дрэван нагожо джювлы, сави джиндя сарэ лэскирэ на фрэнта рэнды, уґалыя и дрэ адава моло лэскиро камаибэ.;0,6302545666694640;sleep
- Куда, дьявол?;- Карик, бэнг?;0,7122776508331300;sleep
Опять один водку кушать хочешь?;Отэнчя екхджино бравинта тэ пьес камэс?;0,6265155076980590;sleep
- Молчи!;- Яв штыл!;0,8251681923866270;sleep
Куплю одну бутылку.;Кинава екх стэкла.;0,5165557265281680;sleep
Завтра вместе выпьем.;Атася кхэтанэ выпьяса.;0,6444005370140080;sleep
- Он хлопнул ее по плечу так сильно, что она покачнулась, и лукаво подмигнул.;Ёв чиладя ла пиро псико адякэ зоралэс, со ёй набут на пыя, и фрэнтэс подыкхья прэ латэ.;0,5996238589286800;sleep
Таково женское сердце: она знала, что Макар непременно ее надует, но поддалась обаянию супружеской ласки.;Адасаво джювлякиро ило: ёй джиндя, со Макаро уса екх хохавэла, нэ поддыяпэ ромэскирэ уракирибнаскэ.;0,8390181064605710;sleep
Он вышел, поймал в аласе старого лысанку, привел его за гриву к саням и стал запрягать.;Ёв выгыя, ухтылдя прэ грэда пхуранэ грэс парнэ чэргэняса про чекат, яндя лэс палэ кома кэ шлыта и лыя тэ дэл андрэ.;0,6986308693885800;sleep
Вскоре лысанка вынес своего хозяина за ворота.;Сыго грай вылыджия пэскирэс хулас пало порты.;0,5349567532539370;sleep
Тут он остановился и, повернув голову, вопросительно поглядел на погруженного в задумчивость Макара.;Адай ёв тырдыя и порискирдя шэро, пучибныткэс подыкхья прэ Макаростэ.;0,7957479357719420;sleep
Тогда Макар дернул левою вожжою и направил коня на край слободы.;Макаро потырдыя левонэ чюнгляса и традыя грэс прэ гавэскиро краё.;0,7359123826026920;sleep
На самом краю слободы стояла небольшая юртенка.;Прэ само гавэскиро краё тэрды сыс набари юртыца.;0,7026873826980590;sleep
Из нее, как и из других юрт, поднимался высоко-высоко дым камелька, застилая белою, волнующеюся массою холодные звезды и яркий месяц.;Латыр, сыр и ваврэ юртэндыр, газдэласпэ учес камелькоскиро тхув, закэри парнэ бут шылалэ чергэня и парно чён.;0,49634218215942400;sleep
Огонь весело переливался, отсвечивая сквозь матовые льдины.;Яг дыкхны сыс сквозь матово лёдо.;0,35753563046455400;sleep
На дворе было тихо.;Прэ грэда сыс штыл.;0,716049313545227;sleep
Здесь жили чужие, дальние люди.;Адай джиндлэ напэскирэ, дуратунэ мануша.;0,5840527415275570;sleep
Как попали они сюда, какая непогода кинула их в далекие дебри, Макар не знал и не интересовался, но он любил вести с ними дела, так как они его не прижимали и не очень стояли за плату.;Сыр попынэ ёнэ адарик, саво накуч дывэс чюрдыя лэн дрэ дуратунэ дебри, Макаро на джиндя и на камья тэ джинэл, нэ ёв камэлас тэ лыджял лэнца рэнды, адякэ сыр ёнэ лэс на притасавэнас и на дрэван тэрдёнас пало плэскирибэ.;0,8368253111839290;sleep
Войдя в юрту, Макар тотчас же подошел к камельку и протянул к огню свои иззябшие руки.;Вгыи дрэ юрта, Макаро екхатыр подгыя ко камелько и протырдыя кэ яг пэскирэ замразякирдэ васта.;0,8655056953430180;sleep
- Ча! - сказал он, выражая тем ощущение холода.;- Чя! — пхэндя ёв, ками адалэса тэ пхэнэл со лэскэ шылало.;0,8565163612365720;sleep
Чужие люди были дома. На столе горела свеча, хотя они ничего не работали.;Чюжа мануша сыс кхэрэ. прэ скаминд хачия момолы, нэ ёнэ ничи на кэрдэ.;0,7211256623268130;sleep
Один лежал на постели и, пуская кольца дыма, задумчиво следил за его завитками, видимо связывая с ними длинные нити собственных дум.;Екх сыс пашло прэ пасибнытко и, мэки тхувэскирэ ангрустя, думискири дыкхья пал лэскирэ закхуибэна, ґалёв спханды лэнца длэнга пэскирэ думэнца нити.;0,7003204226493840;sleep
Другой сидел против камелька и тоже вдумчиво следил, как перебегали огни по нагоревшему дереву.;Вавир бэшто сыс пашыл камелько и тожэ думискири дыкхья, сыр пропрастанас яга пиро обхачкирдо кашт.;0,7187372446060180;sleep
- Здорово! - сказал Макар, чтобы прервать тяготившее его молчание.;- Явэн зоралэ, — пхэндя Макаро, соб тэ пририскир штылыпэ, саво лэс тасадя.;0,7923712730407720;sleep
Конечно, он не знал, какое горе лежало на сердце чужих людей, какие воспоминания теснились в их головах в этот вечер, какие образы чудились им в фантастических переливах огня и дыма.;Ёв на джиндя, саво тангипэ пашло сыс прэ адалэ манушэнгирэ илэ, савэ взрипирибэна тасадэпэ дрэ лэнгирэ шэрэ дрэ адая бельвель, савэ патриня здэнаспэ лэнгэ дрэ ягакиро и тхувэскиро переливэ.;0,651677131652832;sleep
К тому же у него была своя забота.;Ко одова жэ лэстэ сыс пэскири забота.;0,8031907081604000;sleep
Молодой человек, сидевший у камелька, поднял голову и посмотрел на Макара смутным взглядом, как будто не узнавая его.;Тэрно мануш, саво бэшто сыс пашыл бов, газдыя шэро и подыкхья прэ Макаростэ адякэ, сыр хай на уґалёла лэс.;0,832751989364624;sleep
Потом он тряхнул головой и быстро поднялся со стула.;Отэнчя ёв встрэнскирдя шэрэса и сыго газдыяпэ бэшыбнастыр.;0,722739040851593;sleep
- А, здорово, здорово, Макар!;- А, шукар, шукар Макаро!;0,9363425970077520;sleep
Вот и отлично!;Акэ и шукар.;0,5246288180351260;sleep
Напьешься с нами чаю?;Пьеса амэнца драп?;0,5995582342147830;sleep
Макару предложение понравилось.;Макароскэ адава дрэван покамьяпэ.;0,6638913750648500;sleep
- Чаю? - переспросил он.;- Драп? – пирипучья ёв.;0,8908472657203670;sleep
- Это хорошо!..;– Адава шукар!..;0,9103437662124630;sleep
Вот, брат, хорошо...;Акэ пшала, шукар...;0,7865684032440190;sleep
Отлично!;Дрэван шукар!;0,6434823274612430;sleep
Он стал живо разоблачаться.;Ёв лыя сыго тэ розурьелпэ.;0,8011186718940740;sleep
Сняв шубу и шапку, он почувствовал себя развязнее, а увидав, что в самоваре запылали уже горячие угли, обратился к молодому человеку с излиянием: - Я вас люблю, верно!..;Злыи постын и стады, ёв ачья джидыдыр, а удыкхи, со дро пиибнаскиро захачинэ ужэ хачкирдэ вангара, ёв заракирдя тэрнэ манушэса. - Мэ тумэн камам, чячё!..;0,729089617729187;sleep
Так люблю, так люблю...;Адякэ камам...;0,5349655151367190;sleep
Ночи не сплю...;Ратя на совава..;0,762554943561554;sleep
Чужой человек повернулся, и на лице его появилась горькая улыбка.;Чюжо мануш порисия, прэ лэскиро муй кэрдяпэ кирко сабэ.;0,4983408451080320;sleep
- А, любишь? - сказал он.;- А, камэс? – пхэндя ёв.;0,9060243368148800;sleep
- Что же тебе надо?;Со тукэ трэби?;0,5467575788497930;sleep
Макар замялся.;Макаро засандяпэ.;0,901938796043396;sleep
- Есть дело, - ответил он.;- Сы рэндо, отпхэндяпэ ёв.;0,6815347671508790;sleep
- Да ты почем узнал?..;– Тэ ту сыр уґалыян?..;0,9140318036079410;sleep
Ладно.;Шукар.;0,7027648687362670;sleep
Ужо, чай выпью, скажу.;Акэ драп выпьява, пхэнава.;0,5913494229316710;sleep
Так как чай был предложен Макару самими хозяевами, то он счел уместным пойти далее.;Адякэ сыр сыс дыно Макароскэ кокорэ хуланца, то ёв згиндя шукар тэ джял дурыдыр.;0,7422685623168950;sleep
- Нет ли жареного?;- Нанэ ли жарено?;0,9227747321128850;sleep
Я люблю, - сказал он.;Мэ камам, — пхэндя ёв.;0,917010486125946;sleep
- Нет.;- Нанэ.;0,9093606472015380;sleep
- Ну, ничего, - сказал Макар успокоительным тоном, - съем в другой раз...;- Нэ, ничи, — пхэндя Макаро, — схава дро вавир моло…;0,9059750437736510;sleep
Верно? - переспросил он, - в другой раз?;Чячё? — пирипучья ёв, — дро вавир моло?;0,7249717712402340;sleep
- Ладно.;- Шукар.;0,8849186897277830;sleep
Теперь Макар считал за чужими людьми в долгу кусок жареного мяса, а у него подобные долги никогда не пропадали.;Акана Макаро гиндя палэ ваврэ манушэндэ дро длуго котыр жарено мас, а лэстэ адасавэ длуги ниекхвар на хасёнас.;0,8307154774665830;sleep
Через час он опять сел в свои дровни.;Пирдал мардо ёв отэнчя бэстя дрэ пэскири шлыта.;0,7589378952980040;sleep
Он добыл целый рубль, продав вперед пять возов дров на сходных сравнительно условиях.;Ёв дорэстя пхэрдо састо, бикны ангил пандж урда кашта про куч доракирибэна.;0,6120128035545350;sleep
Правда, он клялся и божился, что не пропьет этих денег сегодня, а сам намеревался это сделать немедленно.;Чячё, ёв совлахадя, со на пропьела адалэ ловэ ададывэс, а кокоро камья адава тэ кэр екхатыр.;0,6823980808258060;sleep
Но что за дело?;Нэ со за рэндо?;0,7795533537864690;sleep
Предстоящее удовольствие заглушало укоры совести.;Адасаво кучипэ кашукирдя ладжяибнаскирэ укоры.;0,5604661703109740;sleep
Он не думал даже о том, что пьяному ему предстоит жестокая трепка от обманутой верной супруги.;Ёв на думиндя дажэ ваш одова, со матэскэ лэскэ явэла холямо трэнскирибэ э обхохадэ ромнятыр.;0,7378185987472530;sleep
- Куда же ты, Макар? - крикнул, смеясь, чужой человек, видя, что лошадь Макара, вместо того чтобы ехать прямо, свернула влево, по направлению к татарам.;- Карик жэ ту, Макаро, — загодлыя, саи, чюжо мануш, дыкхи, со Макароскиро грай, про штэто одова, соб тэ джял прямо, зрисия дро лево, пиро дром ко карахаи.;0,7444470524787900;sleep
- Тпру-у!..;- Тпру-у!;0,8622036576271060;sleep
Тпру-у!..;Тпру-у!...;0,9602866768836980;sleep
Видишь, конь проклятый какой... куда едет! - оправдывался Макар, все-таки крепко натягивая левую вожжу и незаметно подхлестывая лысанку правой.;Дыкхэса, грай бэнгано саво... Карик джяла! – ракирдя Макаро, а кокоро зоралэс тырдыя лево чюнглы и поттрадыя лысанкос правонаса.;0,8592982292175290;sleep
Умный конек, помахивая укоризненно хвостом, тихо поковылял в требуемом направлении, и вскоре скрип Макаровых полозьев затих у татарских ворот.;Годьваро грасторо, крэнцындя порьяса, тихэс прастандыя дро трэбимо штэто, и сыго Макароскирэ шлытакиро шуныбэ тэрдыя пашыл карахаенгири порта.;0,7344527840614320;sleep
3 У татарских ворот стояли на привязи несколько коней с высокими якутскими седлами.;3 Пашыл карахаенгири порта тэрдэ сыс припхандлэ накицы грая уче якутсконэ зэненца.;0,8189342617988590;sleep
В тесной избе было душно.;Дро набаро кхэроро сыс дрэван тато.;0,5316685438156130;sleep
Резкий дым махорки стоял целой тучей, медленно вытягиваемый камельком.;Гэнсто киркякиро тхув тэрдо сыс тучяса и вытырдыяпэ пиро набут камелькоса.;0,5548081398010250;sleep
"За столами и на скамейках сидели приезжие якуты; на столах стояли чашки с водкой; кое-где помещались кучки играющих в карты.";Пало скаминд и про бэшыбнытка бэштэ сыс якуты: про скаминда тэрдэ сыс тахтая бравинтаса: кой-кай кхэлдэ дро патря.;0,5642340779304500;sleep
Лица были потны и красны.;Муя сыс кхамлэ и лолэ.;0,6725672483444210;sleep
Глаза игроков дико следили за картами.;Кхэлыбнарьэнгирэ якха дикэс дыкхнэ пало патря.;0,5302872061729430;sleep
Деньги вынимались и тотчас же прятались по карманам.;Ловэ вылэнаспэ и екхатыр жэ гаравэнаспэ пиро кисыка.;0,6583332419395450;sleep
В углу, на соломе, пьяный якут покачивался сидя и тянул бесконечную песню.;Дро вэнгло, про пхус, мато якуто бэшлы качиндяпэ, и тырдыя биконцоскири гылы.;0,563629150390625;sleep
Он выводил горлом дикие скрипучие звуки, повторяя на разные лады, что завтра большой праздник, а сегодня он пьян.;Ёв вылыджия кирлэса дика, скрипучя звукэ, выракири про разна ладэ, со атася баро свэнко, а со ададывэс ёв мато.;0,7070075273513790;sleep
Макар отдал деньги, и ему дали бутылку.;Макаро отдыя ловэ и лэскэ дынэ стэкла.;0,6771357655525210;sleep
Он сунул ее за пазуху и незаметно для других отошел в темный угол.;Ёв тходя ла пало брэг и соб тэ надыкхэн ваврэ отгыя дро кало вэнгло.;0,8461479544639590;sleep
Там он наливал чашку за чашкой и тянул их одна за другой.;Одой ёв чивэлас тахтай палэ тахтай и тырдэлас лэн екх палэ вавир.;0,8153883814811710;sleep
Водка была горькая, разведенная, по случаю праздника, водой более чем на три четверти.;Бравинта сыс кирки, розлыджины, ваш свэнко панеса бутыр, сыр про трин штарта.;0,7195332646369930;sleep
Зато махорки, видимо, не жалели.;Пал адава кирки, ґалёв на жалискирдэ.;0,6836391091346740;sleep
У Макара каждый раз захватывало на минуту дыхание, а в глазах ходили какие-то багровые круги.;Э Макаростэ кажно моло заухтыллас прэ мэнта фано, и дро якха псирдэ савэ-то багрова круги.;0,7972851991653440;sleep
Вскоре он опьянел.;Сыго ёв ачья мато.;0,6947717070579530;sleep
Он тоже опустился на солому и, обхватив руками колени, положил на них отяжелевшую голову. Из его горла сами собой полились те же нелепые скрипучие звуки.;Ёв адякэ жэ змэкьяпэ про пхус и, обухтылы вастэнца чянга, тходя прэ лэндэ пхаро э бравинтатыр шэро. лэскирэ кирлэстыр кокорэ пэса протырдынэпэ одолэ жэ сабнытка скрипучя лава.;0,7246618866920470;sleep
Он пел, что завтра праздник и что он выпил пять возов дров.;Ёв багандя, со атася свэнко и со ёв выпия пандж урда кашта.;0,6820147037506100;sleep
Между тем, в избе становилось все теснее и теснее.;Пашыл одова дро кхэр тэрдёлас уса тэснэдыр и тэснэдыр.;0,6675522923469540;sleep
Входили новые посетители - якуты, приехавшие молиться и пить татарскую водку.;Вгынэ нэвэ мануша, якуты, савэ явнэ тэ мангэнпэ и тэ пьен карахаенгири бравинта.;0,466471403837204;sleep
Хозяин увидел, что скоро не хватит всем места.;Хулай удыкхья, со сыго на ухтылла сарэнгэ штэто.;0,6354789733886720;sleep
Он встал из-за стола и окинул взглядом собрание.;Ёв устя палэ скаминдэстыр и подыкхья про скэдыбэ.;0,7382145524024960;sleep
Взгляд этот проник в темный угол и увидел там якута и Макара.;Хулай удыкхья, со дро кало вэнгло якуто и Макаро.;0,6365047693252560;sleep
Он подошел к якуту и, взяв его за шиворот, вышвырнул вон из избы.;Ёв подгыя ко якуто и, лыи лэс палэ мэн, вычюрдыя яври э кхэрэстыр.;0,8233005404472350;sleep
Потом подошел к Макару.;Отэнчя подгыя ко Макаро.;0,8503535985946660;sleep
Ему, как местному жителю, татарин оказал больше почета: широко отворив двери, он поддал бедняге сзади ногою такого леща, что Макар вылетел из избы и ткнулся носом прямо в сугроб снега.;Лэскэ сыр штэтытконэ джиибнарискэ карахаё кэрдя бутыр почёто: буґлэс откэри удэра, ёв поддыя чёрорэскэ ґэраса адякэ зоралэс, со Макаро выурняндыя кхэрэстыр и пыя накхэса дро ив.;0,6260495185852050;sleep
Трудно сказать, был ли он оскорблен подобным обращением.;Пхаро тэ пхэнэс, холясыя ли Макаро пал адасаво отлыджяибэ кэ ёв.;0,42520034313201900;sleep
Он чувствовал, что в рукавах у него снег, снег на лице.;Ёв шундя со дрэ лэскирэ васта сыс ив, ив про муй.;0,7360795140266420;sleep
Кое-как выбравшись из сугроба, он поплелся к своему лысанке.;Кой сыр ёв выкэдыяпэ ивэстыр и гыя кэ пэскиро грай.;0,5858991146087650;sleep
Луна поднялась уже высоко.;Чён газдыяпэ ужэ учес.;0,41754287481308000;sleep
Большая Медведица стала опускать хвост книзу.;Бари Медведица лыя тэ змэкэл пори тэлэ.;0,8247861266136170;sleep
Мороз крепчал. По временам на севере, из-за темного полукруглого облака, вставали, слабо играя, огненные столбы начинавшегося северного сияния.;Мразо тэрдыя уса зоралыдыр. прэ северо пало кало облакоскиро пашкруго газдынэпэ, бизорьякирэс кхэлы, ягитка севернонэ сиянёскирэ столбы.;0,6442558765411380;sleep
Лысанка, видимо понимавший положение хозяина, осторожно и разумно поплелся к дому.;Грай, ґалёв, джины, со хулай мато, ракхунэс и годьварэс гыя кхэрэ.;0,5781799554824830;sleep
Макар сидел на дровнях, покачиваясь, и продолжал свою песню.;Макаро сыс бэшто прэ шлыта, качиндяпэ, и багандя пэскири гилы.;0,7778047323226930;sleep
Он пел, что выпил пять возов дров и что старуха будет его колотить.;Ёв багандя, со выпия пандж урда кашта и со пхури лэла лэс тэ мар.;0,7354586720466610;sleep
Звуки, вырывавшиеся из его горла, скрипели и стонали в вечернем воздухе так уныло и жалобно, что у чужого человека, который в это время взобрался на юрту, чтобы закрыть трубу камелька, стало от Макаровой песни еще тяжелее на сердце.;Глос сави вырискирдалыя лэскирэ кирлэстыр скрипиндя и стониндя дро бельвелитко фано адякэ тангэс, со чюжонэ манушэстэ, саво дрэ одова времё вскэдыяпэ прэ юрта тэ закэрэл камелькоскири труба, ачья Макароскирэ гилятыр инкэ пхарыдыр про ило.;0,7189303636550900;sleep
Между тем, лысанка вынес дровни на холмик, откуда видны были окрестности.;Пашыл адава грай вылыджия шлыта прэ бэргица, катыр дыкхнэ сыс штэты.;0,6112484335899350;sleep
Снега ярко блестели, облитые лунным сиянием.;Ива дрэван блэстиндлэ, обчюдэ чёнэскирэ сияниёса.;0,624484121799469;sleep
Временами свет луны как будто таял, снега темнели, и тотчас же на них переливался отблеск северного сияния.;Временца чёнэскиро свэто сыр хай биладыя, ива калынэ, и екхатыр жэ прэ лэндэ пиричёвэласпэ севернонэ сиянёскиро отблэско.;0,7747983336448670;sleep
Тогда казалось, что снежные холмы и тайга на них то приближались, то опять удалялись.;Здэласпэ, со стэлякирдэпэ бэрги и тайга прэ лэндэ то поджялас близкыдыр, то отэнчя удурьякирласпэ.;0,7276815176010130;sleep
Макару ясно виднелась под самою тайгой снежная плешь Ямалахского холмика, за которым в тайге у него поставлены были ловушки для всякого лесного зверя и птицы.;Макароскэ шукар дыкхны сыс тэлэ само тайга ивитко Ямалахско бэргица, сави сыс нанги и пал сави дрэ тайга лэстэ тходэ сыс ухтылыбнаскирэ (ловушки) ваш савэ наяви вэшэскирэ зверёскэ и чириклэскэ.;0,8049969673156740;sleep
Это изменило ход его мыслей.;Адава спарудя дрэ лэскиро шэро одова, со лэстэ сыс жыко адава.;0,3250047564506530;sleep
Он запел, что в ловушку его попала лисица.;Ёв забагандя, со дрэ лэскири ухтылыбнаскири попыя лисица.;0,8372825384140020;sleep
Он продаст завтра шкуру, и старуха не станет его колотить.;Ёв бикнэла атася цыпа и пхури на лэла лэс тэ мар.;0,6524242162704470;sleep
В морозном воздухе раздался первый удар колокола, когда Макар вошел в избу.;Дро мразуно фано роздыяпэ пэрво кудунякиро марибэ, коли Макаро вгыя дро кхэр.;0,7943660616874700;sleep
Он первым словом сообщил старухе, что у них в плашку попала лисица.;Ёв пэрвонэ рэндоса пхэндя пхурьякэ, со лэндэ дрэ ухтылыбнаскири попыя лисица.;0,7252689003944400;sleep
Он совсем забыл, что старуха не пила вместе с ним водки, и был сильно удивлен, когда, невзирая на радостное известие, она немедленно нанесла ему ногою жесткий удар пониже спины.;Ёв бистырдя, со пхури на пия кхэтанэ лэса бравинта, и дрэван удивисалыя, коли, надыкхи про радостно известиё, ёй екхатыр дрэван челадя ґэраса лэскэ тэлыдыр думэстыр.;0,8254490494728090;sleep
Затем, пока он повалился на постель, она еще успела толкнуть его кулаком в шею.;Отэнчя пока ёв пыя прэ пасибнытко, ёй инкэ мэладя лэс вастэса дрэ мэн.;0,7056633830070500;sleep
Над Чалганом, между тем, несся, разливаясь далеко-далеко, торжественный праздничный звон.;Про Чялгано, пашыл адава, лыджияпэ, дур, дур, баро свэнкитко кудунякирибэ.;0,66383296251297;sleep
4 Он лежал на постели.;4 Ёв пашло сыс прэ пасибнытко.;0,8462949395179750;sleep
Голова у него горела.;Шэро лэстэ хачия.;0,8000844120979310;sleep
