to;from;sim;source
"Девочка легла в большую, ей было слишком просторно; легла в среднюю — было слишком высоко; легла в маленькую — кроватка пришлась ей как раз впору, и она заснула.";"Раклори пасия прэ бари — ёй сыс дрэван буґлы ваш лакэ; пасия дрэ среднё — сыс дрэван учё; пасия дрэ тыкнинько, — кроватка шукар пригыяпэ ваш лакэ, и ёй засутя.";0.8444093465805054;tri_med
А медведи пришли домой голодные и захотели обедать.;А рычя явнэ кхэрэ бокхалэ и закамнэ тэ хан.;0.7055702209472656;tri_med
Большой медведь взял чашку, взглянул и заревел страшным голосом: — КТО ХЛЕБАЛ В МОЕЙ ЧАШКЕ?;Баро рыч лыя пэскиро чяро, подыкхья и заревиндя даракунэ глосаса: — Кон хая мирэ чярэстыр!;0.7929976582527161;tri_med
Настасья Петровна посмотрела на свою чашку и зарычала не так громко: — КТО ХЛЕБАЛ В МОЕЙ ЧАШКЕ?;Настасья Петровна подыкхья пэскиро чяро и зарычиндя накя шундлэс: — Кон хая мирэ чярэстыр!;0.8227925300598145;tri_med
А Мишутка увидал свою пустую чашечку и запищал тонким голосом: — КТО ХЛЕБАЛ В МОЕЙ ЧАШКЕ И ВСЕ ВЫХЛЕБАЛ?;А Мишутка удыкхья пэскиро чючё чяроро и задыя годлы санэ глосаса: — Кон хая мирэ чярэстыр и саро похая!;0.8727629780769348;tri_med
Михаиле Иваныч взглянул на свой стул и зарычал страшным голосом: — КТО СИДЕЛ НА МОЕМ СТУЛЕ И СДВИНУЛ ЕГО С МЕСТА?;Михаило Ивановичё вздыкхья прэ пэскиро стуло и загодлалыя даракунэ глосаса: — Кон бэшто сыс прэ миро стуло и пиритходя лэс э штэтостыр!;0.8878402709960938;tri_med
Настасья Петровна взглянула на свой стул и зарычала не так громко: — КТО СИДЕЛ НА МОЕМ СТУЛЕ И СДВИНУЛ ЕГО С МЕСТА?;Настасья Петровна подыкхья прэ пэскиро стуло и загодлалыя накя шундлэс: — Кон бэшто сыс прэ миро стуло и пиритходя лэс штэтостыр!;0.8749660849571228;tri_med
Мишутка взглянул на свой сломанный стульчик и пропищал: — КТО СИДЕЛ НА МОЕМ СТУЛЕ И СЛОМАЛ ЕГО?;Мишутка подыкхья прэ пэскиро пхагирдо стульчико и саниньконэ глосаса зарундя: — Кон бэшто сыс прэ миро стуло и пхагирдя лэс!;0.8492791652679443;tri_med
Медведи пришли в другую горницу.;Рычя явнэ дрэ вавир комната.;0.7066268920898438;tri_med
— КТО ЛОЖИЛСЯ В МОЮ ПОСТЕЛЬ И СМЯЛ ЕЕ? — заревел Михаиле Иваныч страшным голосом. — КТО ЛОЖИЛСЯ В МОЮ ПОСТЕЛЬ И СМЯЛ ЕЕ? — зарычала Настасья Петровна не так громко.;Задыя годла Михаило Ивановичё даракунэ глосаса: — Кон пашло сыс прэ мири порныца и пиритасадя ла! — загодлалыя Настасья Петровна накя шундлэс.;0.7592543363571167;tri_med
А Мишенька подставил скамеечку, полез в свою кроватку и запищал тонким голосом: — КТО ЛОЖИЛСЯ В МОЮ ПОСТЕЛЬ?;А Мишэнька подтходя скамьица, лыя тэ вскэдэлпэ дрэ пэскири кроватка и зарундя санэ глосаса: — Кон пашло сыс прэ мири порныца!;0.8641833066940308;tri_med
И вдруг он увидал девочку и завизжал так, как будто его режут: — Вот она!;И адай ёв удыкхья раклорья и загодлалыя адякэ, хай лэс чинэна чюрьяса: — Окэ ёй!;0.91869056224823;tri_med
Держи, держи!;Рикир, рикир!;0.8679866790771484;tri_med
Вот она!;Окэ ёй! Окэ ёй!;0.777251660823822;tri_med
Ай-я-яй!;Аай-яяё!;0.9503458738327026;tri_med
Держи!;Рикир!;0.8229105472564697;tri_med
Он хотел ее укусить.;Ёв камья ла тэ дандырэл.;0.8048827052116394;tri_med
Девочка открыла глаза, увидела медведей и бросилась к окну.;Раклори откэрдя якха, удыкхья рычен и чюрдыяпэ кэ фэнштра.;0.7269331216812134;tri_med
Оно было открыто, она выскочила в окно и убежала.;Фэнштра сыс откэрды, ёй ухтя дрэ фэнштра и упрастандыя.;0.7409239411354065;tri_med
И медведи не догнали ее.;И рычя на ухтылдэ ла.;0.8767128586769104;tri_med
