to;from;sim;source
Последнее очень важно, ибо для того, чтобы побеждать в борьбе за существование, человек должен иметь или много ума, или сердце зверя.;А адава баро рэндо, пало одова, соб тэ на пэрэс дро марибэ, манушэскэ трэби бут годы или рычяно ило.;0.4771544635295868;priboj
"Зимою дружкам приходилось плохо; зачастую оба они выходили по вечерам на улицы города и просили милостыню, стараясь не попадаться на глаза полиции.";Ивантаса дружкэнгэ приджяласпэ нашукар, чястэс сарэ дуй выджянас прэ форитка гасы тэ мангэн, дари тэ попэрэ про якха полицыякэ.;0.313515841960907;priboj
"Очень редко удавалось им украсть что-нибудь; ходить по деревням неудобно и холодно, и на снегу оставались следы, да и бесполезно посещать деревни, когда всё в них заперто и занесено снегом.";Тэ чёрэн со на яви лэнгэ на удэласпэ тэ псирэн пиро гава сыс шылало и про ив ачеласпэ шпэра, тэ и со тэ псирэс дро гава, коли одой саро запхандло и залыджино ивэса.;0.5795685648918152;priboj
Много сил теряли товарищи зимой, борясь с голодом, и, может быть, никто не ждал весны так жадно, как они ждали её...;Бут зор нашавэнас дружкэ ивантаса дрэ марибэ бокхаса, и никон, ґалёв, на дужакирдя адякэ вэсна, сыр ёнэ дужакирдэ ла...;0.6896481513977051;priboj
Но вот, наконец, подходила весна.;Нэ окэ поджялас э вэсна.;0.4800474941730499;priboj
Они, истощённые, полубольные, вылезали из своего оврага, радостно смотрели на поля, где с каждым днём быстрее таял снег, являлись бурые проталины, лужи блестели, как зеркала, и весело журчали ручьи.;Ёнэ бокхалэ, насвалэ сыкавэнаспэ пэскирэ ровостыр, о ило лэнгиро бария, дыкхи прэ фэлды, кай кажнонэ дывэсэса уса сыгыдыр хасёлас ив, сыкадёлас э пхув, лужы блестиндлэ сыр гиндалы, локхэс багандлэ ручьи.;0.7260349988937378;priboj
Солнце лило на землю свои тёплые ласки, оба друга грелись в его лучах, рассуждая о том, как скоро просохнет земля и когда, наконец, можно будет идти по деревням «стрелять».;Кхам чёдя прэ пхув пэскиро тато камлыпэ, сарэ дуй дружкэ татёнас дрэ лэскирэ лучи, ракири ваш одова, сыр сыго прошутёла пхув, и коли лэнгэ приджялапэ тэ джяс дро гава тэ чёрэс.;0.5355663299560547;priboj
Часто Уповающий, страдавший бессонницей, будил своего друга ранним утром и радостно объявлял ему: — Эй!;Уповаюшшё чястэс насвало бисоибнаскиро, джянгавэлас и пэскирэ другос злокоса радаса и ракирдя лэскэ: — Эй!;0.8031467795372009;priboj
Вставай — грачи прилетели!;Ушты — приурняндынэ!;0.7849527597427368;priboj
— Прилетели?;— Приурняндынэ?;0.9005558490753174;priboj
— Ей-богу!;— Бахт мангэ!;0.7882184386253357;priboj
Слышишь, галдят?;Шунэс, дэна годла?;0.7672073245048523;priboj
Выйдя из своей лачуги, они со вниманием и подолгу следили, как чёрные вестники весны вили новые гнёзда, исправляли старые, наполняя воздух громким, озабоченным криком...;Выгыи прэ фэлда, ёнэ длэнгэс калэ вэснакирэ сыкаибнарья дыкхнэ сыр кхудэ пэскэ нэвэ гнязды, пхэрдякири фано зоралэ рэндытконэ годласа...;0.5974268317222595;priboj
— Теперь за жаворонками очередь, — говорил Уповающий, принимаясь чинить старую, полусгнившую сеть.;— Акана жаворонкэ приурняна, — ракирдя Уповаюшшё, подкэри пхураны кирны сеть.;0.7450218200683594;priboj
"Являлись жаворонки; товарищи шли в поле, ставили сеть на одной из проталин и, бегая по полю, мокрые и грязные, гнали под сеть голодных и утомлённых перелетом птиц, искавших корма на сырой, только что освободившейся из-под снега земле.";Приурнянас жаворонкэ, товаришши джянас прэ фэлда, тховэнас сеть про штэто кай нанэ ив и, и прастындой пиро фэлда, киндэ и мэлалэ, традынэ тэлэ сеть бокхалэн и кхинэн урняибнастыр чириклэн, савэ родынэ хабэ прэ кинды, только со сгынэ ивэстыр пхув.;0.6773104071617126;priboj
Наловив птичек, они продавали их по пятачку и гривеннику за штуку.;Ухтылы чириклэн, ёнэ бикиндлэ лэн пиро пандж и дэш ґаспря.;0.6807008385658264;priboj
Потом являлась крапива, которую они собирали и тащили на базар торговкам овощами.;Отэнчя бария стрекава (крапива), сави ёнэ скэдэнас и лыджянас про тарго.;0.28778529167175293;priboj
Почти каждый день весны давал им что-нибудь новое, — новый, хотя и маленький заработок.;Кажно вэснаскиро дывэс дэлас лэнгэ саво на яви нэво набаро забутякирибэ.;0.2387055605649948;priboj
Они умели всем пользоваться: верба, щавель, шампиньоны, земляника, грибы — ничто не миновало их рук.;Ёнэ джиндлэ сарэса тэ пользынэнпэ верба-шутлага, шампиньёны, мури — ничи на прогыя мамуй лэнгирэ васта.;0.627899706363678;priboj
Солдаты выходили на стрельбу, — друзья, после окончания стрельбы, рылись в валах, отыскивая пули, которые потом продавали по двенадцати копеек за фунт.;Хэладэ выджянас про марибэ карадынендыр, — дружкэ скэдэнас пули и бикнэнас лэн пиро дэшудуй ґаспря пало тырдыно.;0.5417688488960266;priboj
Все эти занятия, хотя и не позволяли друзьям умереть с голоду, но очень редко давали им возможность насладиться чувством сытости, — приятным чувством полноты желудка и горячей работой его над проглоченной пищей.;Саро адава залэибэ на дэлас лэнгэ тэ явэн чялэнца.;0.12450358271598816;priboj
Однажды, в апреле, когда на деревьях ещё только наливаются почки и леса стоят подёрнутые сизым сумраком, а на бурых, жирных полях, облитых солнцем, чуть-чуть пробивается трава, — друзья шли по большой дороге, шли и, куря самодельные папиросы из махорки, разговаривали.;Екхвар дро апрелё, коли про дрэвы только, со пхэрдякирнапэ почки и вэша тэрдэ, дро сизо тхув, а про бура тхулэ фэлды, обчидэ кхамэса, набут промарлапэ чяр — дружкэ гынэ пиро баро дром, гынэ тырдыненца дро муй и лыджинэ ракирибэ машкир пэстэ.;0.8407048583030701;priboj
- Всё гуще ты кашляешь!.. — спокойно предупреждал Пляши-нога товарища. — Это — наплевать!..;— Уса зоралыдыр ту кашлинэса! — ракирдя Кхэл-ґэрой товаришшёскэ — Ада — тэ чюнгардэс!..;0.7805696129798889;priboj
Вот солнышком меня подогреет— и я оживу...;Окэ кхамэса ман подтаткирла и мэ отджидёвава...;0.7771745920181274;priboj
— Мм...;Мм...;0.8548638820648193;priboj
А то, может, сходить бы тебе в больницу...;А то джясас тукэ дрэ састыпнытко...;0.6471387147903442;priboj
— Ну!;— Нэ!;0.9640496373176575;priboj
На что она мне?;Прэ со ёй мангэ?;0.8863741755485535;priboj
Коли помереть надо, и так помру.;Коли тэ мэрав трэбинэ и адякэ мэрава.;0.7703185677528381;priboj
— Это конечно...;— Адава адякэ...;0.9104608297348022;priboj
Они шли мимо берёз по тракту, и берёзы бросали на них узорчатые тени своих тонких ветвей.;Ёнэ гынэ мамуй брэзы пиро баро дром, и брэзы чюрдынэ прэ лэндэ барэ ветвенгирэ тени.;0.7902126312255859;priboj
Воробьи прыгали по дороге, оживлённо чирикая.;Чириклэ урняндынэ пиро дром джидэ годласа.;0.5290365815162659;priboj
— Ходить ты плохо стал, — помолчав, заметил Пляши-нога.;— Тэ псирэс ту лыян накя, — пхэндя Кхэл-ґэрой.;0.5506277680397034;priboj
— Это оттого, что душит меня, — объяснил Уповающий.;— Адава одолэстыр, со стасавэла ман — ракирдя уповаюшшё.;0.7952564358711243;priboj
— Воздух теперь густой, жирный, ну и трудно мне глотать его.;— Фано акана гэнсто, тхуло, нэ и нанэ мандэ зор — тасадёвава.;0.7042199969291687;priboj
Он остановился, кашляя.;Ёв тэрдыя, фано змардя локхэ.;0.5177308917045593;priboj
Пляши-нога стоял рядом с ним, курил и неопределённо смотрел на него.;Кхэл-ґэрой тэрдо сыс пашыл, тырдыи кирки и дыкхи прэ лэстэ.;0.7671788930892944;priboj
"Уповающий трясся в припадке кашля, тёр грудь руками; лицо у него стало синим.";"Уповаюшшё тринскирдяпэ дрэ кашлёскиро припадко, тхииндя вастэнца колын; муй лэстэ ачья синё.";0.7445520758628845;priboj
— Здорово продрало дыхалки-то, — сказал он, перестав кашлять.;— Зоралэс прошуладя локхэ, — пхэндя ёв, пириячи тэ кашлинэ.;0.804434061050415;priboj
Пошли дальше, спугивая воробьев. — Теперь мы двигаем на Мухину!.. — заговорил Пляши-нога, бросив папироску и сплюнув.;— Акана амэ поджяса прэ Мухино!.. заракирдя Кхэл-ґэрой, чюрдыи тэ тырдэл и чюнгардыя.;0.7338271141052246;priboj
— Обойдём её по задворкам, — может, что накроем...;— Обджяс ла палал, дыкх, прэ со попэраса...;0.7481594681739807;priboj
Дальше — Сивцовой рощей на Кузнечиху...;Дурыдыр Сивцовонэ вэшэса прэ Кузнечиха...;0.7499729990959167;priboj
С Кузнечихи на Марковку свернём... да и домой...;Кузнечихатыр прэ Марковка срискираса... тэ и кхэрэ...;0.8225834965705872;priboj
— Вёрст тридцать ходу будет, — сказал Уповающий.;— Трианда вэрсты ачьяпэ — пхэндя Уповаюшшё.;0.7788430452346802;priboj
— Лишь бы не даром...;— Только бы на ивья...;0.9509360790252686;priboj
"Влево от дороги стоял лес, тёмный и неприветливый; среди его голых ветвей ещё не было видно ни одного зелёного пятна, ласкающего глаз.";"Дро лево дромэстыр тэрдо сыс вэш, кало и дарано; машкир лэскирэ нангэ вэтки инкэ на сыс дыкхно ни екх зэлэно штэто.";0.7513959407806396;priboj
"По опушке бродила маленькая мохнатая и взъерошенная лошадёнка с подведёнными боками; рёбра на её остове вырисовывались так же выпукло, как обручи на бочке.";Пашыл вэш псирдя тыкно грасторо подлыджинэ пашварэнца.;-0.051009126007556915;priboj
Товарищи остановились и долго смотрели, как она медленно переступала ногами, наклоняя морду к земле, и, забирая губами жёлтые былинки, тщательно жевала их истёртыми зубами.;Товаришши тэрдынэ и длэнгэс дыкхнэ, сыр ёв насыгэс пиритходя ґэрэнца, бандякирдя муй кэ пхув и закэдыи уштэнца жолто чярори, длэнгэс жуиндя ла стхиискирдэ дандэнца.;0.7021586894989014;priboj
— Тоже отощала!.. — заметил Уповающий.;— Бокхало!.. пхэндя Уповаюшшё.;0.8334213495254517;priboj
— Тпрусень, тпрусень! — поманил Пляши-нога.;— Тпрусэнь, тпрусэнь! — покхардя Кхэл-ґэрой.;0.766366183757782;priboj
"Лошадь взглянула на него и; отрицательно качнув головой, снова опустила её к земле.";Грай подыкхья прэ лэстэ, потринскирдя шэрэса прэ кхарибэ и змэкья лэс кэ пхув.;0.5946390628814697;priboj
— Не хочет к тебе, — пояснил Уповающий её утомлённое движение.;На камэл кэ ту, — пхэндя Уповаюшшё.;0.5327756404876709;priboj
— Идём!..;— Явэн!..;0.9622877836227417;priboj
Ежели её — татарам отвести — рублей семь дадут, пожалуй... — задумчиво проговорил Пляши-нога.;Коли лэс... карахангэ тэ отлыджяс — эфта састэ бутыдыр на дэна... думаса пхэндя Кхэл-ґэрой.;0.5139964818954468;priboj
— Не дадут.;— На дэна.;0.9303568005561829;priboj
Чего в ней!;Со дрэ лэстэ!;0.8344594240188599;priboj
— А кожа?;— А э цыпа?;0.8261849880218506;priboj
— Кожа?;— Цыпа?;0.9223246574401855;priboj
Так разве за кожу столько дадут?;Так палэ цыпа адакицы на дэна?;0.7781385779380798;priboj
Трёшницу за кожу.;Трин састэ палэ цыпа.;0.40246763825416565;priboj
— Н-ну!;— Н-нэ!;0.9863848686218262;priboj
— А что?;— А со ?;0.9932263493537903;priboj
Ведь у неё какая кожа?;Сави цыпа!;0.05416577309370041;priboj
Портянка старая, а не кожа...;Пхурано патаво, а на цыпа...;0.8676642179489136;priboj
Пляши-нога взглянул на товарища и, остановясь, сказал: — Ну?;Кхэл-ґэрой вздыкхья прэ товаришшёстэ, и тэрдыи пхэндя: — Нэ!;0.812684178352356;priboj
— Хлопотно!.. — нерешительно откликнулся Уповающий.;— Дрэван бут буты!., на камам отпхчндяпэ Уповаюшшё.;0.6742706894874573;priboj
— Чего там?;— Со одой?;0.9318278431892395;priboj
— Опять же следы...;— Адай жэ шпэра...;0.8572081327438354;priboj
Земля сырая... видно будет, куда повели...;Пхув кинды... дыкхно явэла, карик лыджиям...;0.7275487780570984;priboj
— Лапти наденем ей...;— Курпи (лапти) урьяса лэскэ...;0.7919644117355347;priboj
— Как хоть...;— Сыр камэс...;0.9079635739326477;priboj
— Айда! Загоним её в лес и там в овраге дождёмся ночи...;— Затырдаса лэс дро вэш и одой дро рово додужакирасапэ рат.;0.426728755235672;priboj
А ночью выведем и сгоним к татарам.;А раты вылыджяса и страдаса карахангэ.;0.6812395453453064;priboj
Тут недалеко — версты три...;Адай надур — вэрсты трин...;0.8159165978431702;priboj
— Что ж? — кивнул головой Уповающий, — пойдём!;— Со ж? — сыкадя шэрэса Уповаюшшё, — явэн!;0.8694270849227905;priboj
Синица в руки...;Чириклы дро васта...;0.7571534514427185;priboj
Только бы не того...;Только бы на кова...;0.8672344088554382;priboj
— Ничего не будет! — уверенно сказал Пляши-нога.;— Ничи на явэла! — пхэндя Кхэл-ґэрой.;0.7655560970306396;priboj
Они свернули с дороги и, оглядываясь по сторонам, пошли к лесу.;Ёнэ зрискирдэ дромэстыр, и дыкхи пиро строны, гынэ ко вэш.;0.6530546545982361;priboj
Лошадь посмотрела на них, фыркнула, взмахнула хвостом и снова принялась щипать блеклую траву. На дне глубокого лесного оврага было сыро, тихо и сумрачно.;Грай подыкхья прэ лэндэ, фыркиндя, ґаздыя пори и прилыяпэ тэ хал чяр.;0.5388864874839783;priboj
Журчание ручья носилось в тишине грустной жалобой.;Тэлэ вэшытко рово сыс киндо.;0.4156302213668823;priboj
"С крутых склонов оврага свешивались вниз голые ветви орешника, калины, жимолости; кое-где из земли беспомощно торчали корни, вымытые весенней водой.";"Лэскирэ крэнтонэ брэгостыр бандинэ тэлэ нангэ пэґэндытка, калинакирэ и жымолостякирэ ветки; кой кай пхувьятыр бизорьякиро подчиндлэ корни вымордэ вэснытконэ панеса.";0.5870713591575623;priboj
"Лес был ещё мёртв; сумрак вечера увеличивал безжизненное однообразие его красок, унылое молчание, притаившееся в нём, наполняло его мрачным и торжественным покоем кладбища.";"Вэш сыс инкэ муло; бельвелякиро калыпэ убарэдырякирдя лэскирэ наджиибнытка краски и пхаро штылыпэ гарадяпэ дрэ лэстэ и здэлас прэ кладбишшёскиро тихима.";0.5203131437301636;priboj
Дружки давно уже сидели в тишине и сыром сумраке, под группой осин, съехавших вместе с огромной глыбой земли на дно оврага.;Дружкэ ґара сыс бэшлэ дро рово тэло дрэвы, савэ спынэ тэлэ овраго кхэтанэ барэ пхувьякирэ котэрэнца.;0.5038168430328369;priboj
Маленький костёр ярко горел пред ними, и они, грея над огнём руки, понемногу подбрасывали в него сучья, заботясь о том, чтобы огонь всё время горел ровно и костёр не давал дыму.;Набари ягори хачия ангил лэндэ, и ёнэ татькири ангил яг васта, подчюрдэнас дрэ латэ кашта, собы э яг на дыя тхув.;0.5221679210662842;priboj
Неподалёку от них стояла лошадь.;Надур лэндыр тэрдо сыс грай.;0.5064337849617004;priboj
Они окутали ей морду рукавом, оторванным от лохмотьев Уповающего, и привязали её за повод к стволу дерева.;Ёнэ обкэрдэ лэскэ муй баяса, сави отрискирдэ Уповаюшшёнэскирэ упратунэстыр и припхандлэ лэс шылэса ко дрэво.;0.7180797457695007;priboj
"Уповающий, сидя на корточках, задумчиво смотрел в огонь и насвистывал свою песню; его товарищ, нарезав пучок ивовых прутьев, плёл из них корзину и, занятый своим делом, молчал.";"Уповаюшшё бэшындой про чянга думаса дыкхья прэ яг и шолякирдя пэскири гилы; лэскиро товаришшё кхудя ивакирэ ранендыр корзина, сыс штыл.";0.6127665042877197;priboj
"Унылая мелодия ручья и тихий свист бездольного человека жалостливо плавали в безмолвии вечера и леса; иногда потрескивали сучья в огне, потрескивали и шипели, точно вздыхая, как бы сочувствуя жизни двух людей, более мучительной, чем их смерть в огне.";"Ручьёскиро прастыбэ и бибахтало манушэскиро тангипнытко шолякирибэ урняндынэ пиро вэш; вавир моло пхарадынэ дрэ яг кашта, пхарадынэ и шыпиндлэ, |Сыр бы тангискирдэ адалэ дуе манушэн, савэнгиро джиибэ пхарыдыр лэнгирэ хачкирибнастыр прэ яг.";0.6428080201148987;priboj
— Скоро мы пойдём? — спросил Уповающий.;— Сыго амэ джяса? — пучья Уповаюшшё.;0.8194904327392578;priboj
— Рано ещё...;— Нашты инкэ...;0.8594316840171814;priboj
Стемнеет совсем, тогда и пойдём!.. — ответил Пляши-нога, не поднимая головы от своей работы.;Калёла и джяса... пхэндя Кхэл-ґэрой, на ґаздыи шэро пэскирэ бутятыр.;0.4762224853038788;priboj
Уповающий вздохнул и закашлялся.;Уповаюшщё дыя ґондя и закашлиндя.;0.8797504901885986;priboj
— Ты что, озяб, что ли? — спросил его товарищ после долгой паузы.;— Ту со, мразыян, со ли? пучья лэскиро товаришшё.;0.5883939862251282;priboj
— Не-е... скушно мне чего-то...;— На-а... со то на пир пэстэ...;0.8262069225311279;priboj
Сердце сосёт...;Ило тырдэла...;0.7903417348861694;priboj
— Болезнь...;— Насвалыпэ...;0.8807513117790222;priboj
— Надо быть, она...;— Ґалёв со ёв...;0.7498671412467957;priboj
А может, что другое.;А могискирла, со вавир.;0.6736109852790833;priboj
Пляши-нога сказал: — А ты не думай...;Кхэл-ґэрой пхэндя: — А ту на думискир.;0.7402507066726685;priboj
- Про что?;— Ваш со?;0.8762780427932739;priboj
— Да про всё...;— Тэ пал саро...;0.9170634150505066;priboj
— Видишь ты, — вдруг оживился Уповающий, — не могу я не думать.;"— Дыкхэс ту, — екхатыр отджидыя Уповаюшшё; — на могискирава мэ тэ на дав дума.";0.8001101016998291;priboj
Смотрю я на неё, — он махнул рукой на лошадь, — тоже и у меня была такая...;Дыкхава мэ прэ лэстэ, — ёв сыкадя вастэса прэ грэстэ и мандэ адасаво сыс...;0.6775082349777222;priboj
Замухрышка она, а в хозяйстве — первый винт!;Цыпо ёв а дро хулаибэ билэскиро нашты.;-0.017913103103637695;priboj
У меня одно время даже пара была... зд`орово я в ту пору работал.;Мандэ екхвар дуй сыс... Зоралэс мэ дрэ одова моло бутякирдём!;0.6315287351608276;priboj
— А что выработал? — холодно спросил Пляши-нога.;— А со выбутякирдян? — шылалэс пучья Кхэл-ґэрой.;0.7607440948486328;priboj
— Не люблю я этого в тебе...;— Накамам мэ адава дрэ тутэ...;0.7479720711708069;priboj
Заведёшь волынку и охаешь — а к чему?;Залыджяса волынка и дэса ґондя, а кэ со?;0.822360634803772;priboj
Уповающий молча бросил в огонь горсточку мелко изломанных сучьев и стал смотреть, как искры летели кверху и гасли в сыром воздухе.;Уповаюшшё на ракири, чюрдыя дрэ яг жмэня пирипхагирдэ кашторэ и лыя тэ дыкхэл, сыр ягорья урняндынэ упрал и мурдынэ дро киндо фано.;0.5550820827484131;priboj
Глаза у него часто мигали, по лицу бегали тени.;Якха лэстэ издрандынэ, пиро муй прастандынэ тени.;0.6049773693084717;priboj
Потом он повернул голову туда, где стояла лошадь, и долго разглядывал её.;Отэнчя ёв порискирдя шэро одорик, кай тэрдо сыс грай, и длэнгэс роздыкхья лэс.;0.7103552222251892;priboj
"Она стояла неподвижно, как вкопанная в землю; голова её, обезображенная повязкой, была понуро опущена.";"Ёв тэрдо сыс сыр уганадо дрэ пхув; лэскиро шэро, обпхандло баяса, сыс змэкло тэлэ.";0.7021849751472473;priboj
— Рассуждать надо просто, — сурово и внушительно говорил Пляши-нога.;— Тэ ракирэс трэбинэ адякэ, холямэс заракирдя Кхэл-ґэрой.;0.39509811997413635;priboj
— Наше житьё: день да ночь — и сутки прочь!;— Амаро джиибэ: дывэс тэ рат окэ и дывэс саро!;0.8024667501449585;priboj
"Пища есть — хорошо; нет — попищи-попищи, да и перестань...";"Хабэ сы — шукар; нанэ — породэ-породэ тэ и пирияч...";0.8339434862136841;priboj
А ты как начнёшь — слушать скверно.;А ту сыр лэсапэ — тэ шунэс пхаро.;0.8670816421508789;priboj
От болезни это у тебя.;Насвалыпнастыр — адава тутэ.;0.3923318088054657;priboj
"— Должно быть, от болезни, — согласился Уповающий; но, помолчав, прибавил: — А может, — от слабого сердца.";— Ґалёв, со насвалыпнастыр — пхэндя Уповаюшшё, — А могискирла — бизорьякирэ илэстыр.;0.6199722290039062;priboj
— И сердце слабое от болезни, — категорически заявил Пляши-нога.;— И ило бизорьякирэ дукхатыр, — пхэндя Кхэл-ґэрой.;0.6149389743804932;priboj
Он перекусил зубами прут, взмахнул им, со свистом разрезал воздух и строго сказал: — Я вот здоров — и нет у меня ничего такого!;Ёв пиридандырдя дандэнца раны и пхэндя: — Мэ окэ здрово — и ничи мандэ нанэ адасаво!;0.8042080402374268;priboj
"Лошадь переступила с ноги на ногу; затрещал какой-то сучок; в ручей посыпалась земля, вводя новые ноты в его тихую мелодию.";"Грай тэрдыя екхэ ґэратыр прэ вавир ґэрой; пхадия кай-то кашторо; дро ручьё пыя пхув.";0.683558464050293;priboj
Потом откуда-то вспорхнули две птички и полетели вдоль оврага, беспокойно цыркая.;Отэнчя катыр то урняндынэ дуй чириклэ, трашанэс дыи годла.;0.3802720010280609;priboj
Уповающий посмотрел вслед им и тихо заговорил: — Какие это пташки?;Уповаюшшё подыкхья дрэ шпэра лэнгэ и тихэс заракирдя: — Савэ адава чириклэ?;0.8735397458076477;priboj
Ежели скворцы, нечего им делать в лесу...;Коли шпаки, так нанэ со лэнгэ тэ кэрэн дро вэш...;0.7303682565689087;priboj
