to;from;sim;source
Демка Ушаков, смотревший на Любишкина с крыльца, развеселился.;Дёмка Ушаково, саво дыкхья прэ Любишкиностэ крыльцостыр, розсандяпэ.;0.8854224681854248;brigada
— Ты вроде как Исус Христос, въезжающий в Ерусалим на осляти…;— Ту сыр Исусо Христосо, коли ёв вгыя дро Ерусалимо прэ ослостэ...;0.8913397789001465;brigada
Досмерти похоже! — Сам ты ослятя! — огрызнулся Любишкин, подъезжая к крыльцу.;Дрэван здэса прэ лэстэ — Кокоро ту осло! — задыя годла Любишкино подгыи ко крыльцо.;0.8201829195022583;brigada
— Ноги-то подбери, а то ты ими землю пашешь!;— Гэра подкэдэ, энокэ ту лэнца э пхув пахинэса!;0.7191398739814758;brigada
Любишкин, не удостаивая Демку ответом, спешился, обмотал повод вокруг перильца, сурово спросил: — Давыдов тут?;Любишкино на пхэндя ни лав ни паш Дёмкаскэ, згыя грэстыр, обкрэнцындя поводо пашыл пирилы, холямэс пучья: — Давыдово адай сы?;0.8619396686553955;brigada
— Тут.;— Адай.;0.932243287563324;brigada
Сидит, скучает, тебя увидать не чает.;Бэшло, мыя скукатыр би тыро.;0.39323097467422485;brigada
Третьи сутки не жрет, не пьет, одно гутарит: «Где мой незабвенный Павло Любишкин?;Трин дывэса на хала, на пьела, екх ракирла: «Кай миро жаланно Павло Любишкино?;0.900557279586792;brigada
Жизни без него решаюся, и белый свет мне не мил!»;Тэ дживав би лэскиро на камам, и якха про свэто на дыкхэна!»;0.7599806785583496;brigada
— Поговори-ка у меня ишо!;— Ту поракир инке мандэ!;0.7777149677276611;brigada
Поговори!;Поракир!;0.8028882145881653;brigada
Наступлю вот на язык.;Тэрдёвава окэ прэ чиб.;0.6043417453765869;brigada
Демка покосился на любишкинскую плеть, умолк, а Любишкин потопал в курень.;Дёмка подыкхья прэ Любишкиноскири чюпны, пириячья тэ ракир, а Любишкино гыя дро кхэр.;0.9112729430198669;brigada
Давыдов с Размётновым и представительницами женского собрания только что окончили обсуждение вопроса об устройстве детских яслей.;Давыдово Размётновонэса тэ джювляканэ скэдыбнаскирэ прсдставительницэнца только со окончиндлэ тэ обсэндынэн пучибэ ваш чяворытконэ ясленгиро кэрибэ.;0.6262981295585632;brigada
Любишкин подождал, пока бабы вышли, подвинулся к столу.;Любишкино подужакирдя, коли джювля выджяна, бэстя пашылыдыр ко скаминд.;0.7984090447425842;brigada
От ситцевой рубахи его, распоясанной и запыленной на лопатках, дохнуло по́том, солнцем и пылью…;Лэскирэ ситцовонэ гадэстыр, саво на сыс под-пхандло кустыкаса и дро прахо про думо, закхандыя кхамлыпнаса, кхамэса тэ прахоса.;0.4239061772823334;brigada
— Приехал я с бригады…;— Явьём мэ бригадатыр...;0.8868749737739563;brigada
— Чего приехал?;— Со явьян?;0.8738855123519897;brigada
— Давыдов пошевелил бровями.;— Давыдово пошэвелиндя бровенца.;0.8962686061859131;brigada
— Ничего не выходит!;— Ничи на выджяла!;0.9387456774711609;brigada
Осталося у меня к труду способных двадцать восемь человек, и энти не хотят работать, злодырничают…;Ачнэпэ мандэ биш тэ охто мануша, савэ могискирна тэ бутякирэн, тэ и адалэ на камэн тэ кэрэн буты.;0.5269587635993958;brigada
Никакой управы на них не найду.;И нисыр лэн на затховэса.;0.49638688564300537;brigada
Зараз работает у меня двенадцать плугов.;Акана бутякирна мандэ дэшудуй плугэ.;0.5747731924057007;brigada
Плугатарей насилу собрал.;Кой-сыр скэдыём плугатарен.;0.6682913303375244;brigada
Один Кондрат Майданников ворочает, как бык, а что Аким Бесхлебнов, Куженков Самоха или эта хрипатая заноза, Атаманчуков, и другие, то это горючие слезы, а не плугатари!;Екх Кондрато Майданниково бутякирла сыр гурув, а со Акимо Бесхлебново, Куженково Самохатэ окэ ада хрипато заноза — Атаманчюково — тэ ваврэ, адава на бутярья, а ясва киркэ!;0.8260794878005981;brigada
Как, скажи, они сроду за чапиги не держались!;Сыр, хай, ёнэ ниекхвар и пало плуго на гынэ!;0.7579534649848938;brigada
Пашут абы как.;Пахинэна, а сыр пахинэна — лэнгэ уса екх.;0.2290792167186737;brigada
Гон пройдут, сядут курить, и не спихнешь их.;Екх моло проджяна, бэшэна тэ тырдэн, и на протрадэга лэн кэ буты.;0.6749960780143738;brigada
— Сколько выпахиваете в день?;Кицы выпахинэна дро дывэс?;0.37841707468032837;brigada
— Майданников и я по три четверти подымаем, а энти… кругом по полдесятины.;Майданниково тэ мэ пиро трин штарта ґаздаса, а одолэ... пиро пашдесятина.;0.6374059915542603;brigada
Ежели так будем пахать, к Покрову прийдется кукурузку-то сеять.;Коли адякэласа тэ пахинас, ко покрово приявэлапэ кукуруза тэ сеинас.;0.5310777425765991;brigada
Давыдов в молчании постучал донышком карандаша по столу, вкрадчиво спросил: — Так ты чего приехал?;Давыдово нпчи наракири постукиндя карандашоса пиро скаминд и тихэс пучья: — Ту палсо явьян?;0.8256253600120544;brigada
Чтобы мы тебе слезы утерли? — и злобно заиграл глазами.;Собы амэ ясва тукэ тэ выкхосас? — и холямэс закхэлдя якхэнца.;0.8353449106216431;brigada
Любишкин ощетинился: — Я не со слезьми приехал!;Любишкино холясыя: — Мэ на ясвэнца явьём!;0.9573686122894287;brigada
Ты мне людей давай да плугов прибавь, а шутки вышучивать я и без тебя умею!;Ту мангэ манушэн дэ, тэ инкэ плугэ дэ, а тэ савпэ мэ и би тыро джином!;0.8225648999214172;brigada
— Шутить-то ты умеешь, факт, а вот работу поставить — гайка у тебя слаба!;Тэ саспэ то ту джинэс, чяче, а окэ оуты тэ тховэс — наухтылла тутэ!;0.5990633368492126;brigada
Тоже, бри-га-дир!;Хай бри-га-диро!;0.7661981582641602;brigada
Управы не найдет на лодырей! Факт, что ты не найдешь, если дисциплину распустил и всякую терпимость веры развел!;На джинэс со тэ кэрэс одолэнца кон на камэл тэ бутякир! чячё, и на джинэс палодова со дисциплина розмэкьян!;0.7412015795707703;brigada
— Ты ее найди, дисциплину-то! — повысил голос вспотевший от волнения Любишкин.;— Ту ла латх — дисциплина-то! — ґаздыя глос кхамло ракирибнастыр Любишкино.;0.8443575501441956;brigada
— Всему делу голова там — Атаманчуков.;Сарэ рэндоскэ шэро одой сы — Атаманчюково.;0.7303723096847534;brigada
Он мне народ мутит, подбивает выходить из колхоза, а начни его, стерву, выкидывать, — он и других за собой потянет.;Ёв мангэ сарэ манушэн ґаздэла, подракирла тэ выджян колхозостыр, вычюрдэ только лэс — ёв и ваврэн пал пэстэ потырдэла.;0.8016687035560608;brigada
Да что ты, Семен Давыдов, на самом деле, смеешься надо мной, что ли?;Тэ со ту, Семёно Давыдово, чячё, сасапэ пашыл мандэ соли?;0.8941258788108826;brigada
Каких-то калек да хворых навешал на меня и работу норовишь спрашивать?;Варисавэ то насвалэн дыян мангэ, а э буты пучеса?;0.578281581401825;brigada
Куда я того же деда Щукаря дену?;Карик мэ окэ одолзсжэ пхурэ Шшукарёс кэрава?;0.754984974861145;brigada
Его, черта, балабона, на бахчу становить в неподвижность, замест чучела грачей пужать, а вы мне его вперли в бригаду, навязали, как на цыгана матерю!;Лэс, бэнгэс, балабонос, про огородо тэ тховэс, чириклэн тэ трашавэл, а тумэ мангэ лэс дрэ бригада.;0.5939133167266846;brigada
Куда он гож?;Нэ карик лэс?;0.7023510336875916;brigada
За плугом — не может, погонычем — тоже.;Пало плуго — на могискирла, тэ подтрадэл гурувэн — адякэ жэ.;0.7510731220245361;brigada
Голос у него воробьиный, его быки и за человека не считают, ничуть не пужаются!;Тлос лэстэ сыр бэдэ воробьёстэ, лэс гурува и палэ манушэстэ на гинэна, никицы на дарна.;0.6235190629959106;brigada
Повиснет на налыгаче, чертяка клешнятый, а пока гон пройдет — раз десять упадет!;Убладёла про налыгачё (шыло, саво припхандэлапэ кэ сарэ дуй гурувэнгирэ роги) бэнг, и ка проджяла ни екх концо би одолэскиро, соб тэ на пэрэл дэш молы.;0.16561727225780487;brigada
То он чирик завязывает, то ляжет, ноги задерет выше головы и грызь свою вправляет.;То ёв тривика запхандэла, то пасёла, ґэра залучкирла упрэдыр шэрэстыр тэ грыжа пэскири састякирла.;0.6432374119758606;brigada
А бабы быков кинут, заиржут, зашумят: «У Щукаря грызь выпала!..» — и опрометью бегут любопытствовать, как он, Щукарь этот, грызь обратно в свое нутряное место впихивает.;А о джювля гурувэн чюрдэна, засанапэ, задэна годла: «Шшукарёстэ э грызь выпыя!..» — тэ сарэ ґэрэндыр прастана тэ дыкхэн, сыр ёв, Шшукарё адава, грызь палэ дро пэскиро андралыпнытко штэто впихинэ.;0.8159430623054504;brigada
Ить это спектакля, а не работа!;Адава спектаклё, а нанэ буты!;0.8452301025390625;brigada
Мы уже его вчера в кашевары определили, через его грызь, но он и там негожий и вредный!;Амэ лэс атася ужэ дро кашэварэ пирилыджиям, пирдал лэскири грыжа, нэ ёв и одой только хаськирла рэндо!;0.7936191558837891;brigada
Сала выдал ему затолочь в кашу, а он его слопал, а кашу пересолил и сварил с какими-то пенками…;Выдыём бала ас лэскэ дрэ кхурми тэ тховэл, а ёв лэс схая, а э кхурми пирилондькирдя и кэрадя варисавэ-то пенкэнца...;0.7027947306632996;brigada
Ну, куда я его дену?;Нэ, карик мэ лэс кэрава?;0.8674997091293335;brigada
— У Любишкина под черными усами бешено задрожали губы.;— Любишкиностэ тэло калэ вэнцы тринскир дэпэ холятыр ушта.;0.7970138192176819;brigada
Он поднял плеть, обнажив подмышкой вылинявшую и обопревшую от пота круговину грязной рубахи, с отчаянием сказал: — Сымите меня с бригадиров, нету моего терпежу валандаться с такими подобными: они и меня-то стреножили своей работой!..;Ёв ґаздыя чюпны, сыкави тэлэ пхак крэнглыпэ кхамлыпнастыр про мэлало гад, — бизорьякиро пхэндя: — Злэн ман бригадирэндыр, нанэ мандэ зор бутыдыр тэ ачявпэ пашыл адасавэндэ: уридэ ёнэ прэ мандэ пэнты пэскирэ бутяса!..;0.7413192987442017;brigada
— Ты тут сиротой не прикидывайся, факт!;— Ту адай сиротаса на причюрдэнэ, чячё!;0.9119358062744141;brigada
Мы знаем, когда тебя надо будет снять, а сейчас езжай в поле, и чтобы к вечеру было вспахано двенадцать га.;Амэ джинас коли явэла трэби тут тэ злас, а акана традэ дрэ фэлда, и собы кэ бельвель тэ явэл вспахиндло дэшудуй га.;0.7685672044754028;brigada
А не вспашешь — не обижайся!;А колина вспахинэса — на холясов!;0.8448547720909119;brigada
Часа через два я приеду, проверю.;Мардэ пирдал дуй мэ явава, подыкхава.;0.5851138830184937;brigada
Ступай.;Джя.;0.5627201199531555;brigada
Любишкин с громом захлопнул за собой дверь, сбежал с крыльца.;Любишкино холяса запхандя пал пэстэ порта, спрастандыя крыльцостыр.;0.7561717629432678;brigada
Привязанная к крыльцу кобыла стояло понуро.;Припхандлы ко крыльцо грасны грасны сыс тэрды кхинэс змэки шэро.;0.521178662776947;brigada
В фиолетовых глазах ее, испещренных золотистыми крапинками, отсвечивало солнце.;Дро фиолетова лакирэ якха сувнакунэ крапинкэнца, кхэлдя кхам.;0.5947041511535645;brigada
Поправив на голом, горячем от солнца ленчике седла разостланную дерюжку, Любишкин медленно стал садиться.;Любишкино поправиндя прэ нанги, хачкирды кхамэстыр зэн цэрга и лыя тэ бэшэл.;0.5604364275932312;brigada
Демка Ушаков, щуря глаза, язвительно выспрашивал: — Много ли напахала ваша бригада, товарищ Любишкин?;Дёмка Ушаково холямэ сабнаса дрэ глос выпучья: — Бут ли спахиндя тумари бригада, товаришшё Любишкино?;0.8779142498970032;brigada
— Тебя это не касаемо…;— Тукэ жыко адава нанэ рэндо...;0.7579268217086792;brigada
— То-то что не касаемо…;— Одова то и сы, со нанэ рэндо...;0.7888347506523132;brigada
Вот зацеплю тебя на буксир, оно и коснется!;Окэ зацэпинава тут про буксиро, отэнчя явэла миро рэндо!;0.6315665245056152;brigada
Любишкин, поворачиваясь на седле, сжал до отека в пальцах ядреный бурый кулак, посулил: — Только явись!;Любишкино обрисия прэ зэн, стасадя жыко дукх дро ангуштя зорало кало васт, и Дёмкаскэ: — Только яв!;0.7007759809494019;brigada
Я тебе, черту косоглазому, глаза враз направлю!;Мэ тукэ, бангэякхэнгирэскэ бэнгэскэ, екхатыр о якха про штэто тховава!;0.8021418452262878;brigada
На затылок оборочу и задом наперед ходить научу!;Про затылко обрискирава и палуеса тэ псирэс выклякирава!;0.8217732906341553;brigada
Демка презрительно сплюнул: — Лекарь нашелся!;Дёмка счюнгардыя: — Састыпнари латхьяпэ!;0.8763397932052612;brigada
Плугатарей своих спервоначалу вылечил бы, чтоб они у тебя спорей пахали…;Англыдыр бы пэскирэ плугатарен выклякирэсас, соб ёнэ тутэ фэдыр пахиндлэ.;0.5904756188392639;brigada
Любишкин, словно в атаку идучи, наметом вылетел из ворот, помчался в степь. Еще не успел заглохнуть захлебывающийся звон балабона, мотавшегося на шее жеребенка, как на крыльцо вышел Давыдов, торопливо сказал Демке: — Я на несколько дней уеду во вторую бригаду, тебя оставляю заместителем.;Любишкино, сыр бы дрэ атака гыи, выухтя удэрэндыр, традыя дрэ фэлда, Инке шундло сыс болобоноскирэ кудуни, саво припхандло сыс прэ мэн кхурорэстэ, коли про крыльцо выгыя Давыдово, и сыгэс пхэндя Дёмкаскэ: — Мэ про набут дывэса уджява дрэ вавир бригада, тут ячявава пал пэстэ.;0.8359271287918091;brigada
Проследи за устройством яслей, помоги им, в третью бригаду овса не давай, слышишь?;Продыкх пало ясленгиро кэрибэ, помогискир лэнгэ, дрэ трито бригада джёв на дэ, шунэса?;0.8067781329154968;brigada
В случае какой заминки — скачи ко мне.;А коли со на адякэ — традэ кэ мэ.;0.6463262438774109;brigada
Понятно?;Полыян?;0.6721515655517578;brigada
Запряги-ка лошадь да скажи Размётнову, чтобы заехал за мной.;Дэ-ка андрэ грэс тэ пхэн Размётновонэскэ, собы загыя пал мандэ.;0.864509105682373;brigada
Я буду на квартире.;Мэ явава кэ пэ дрэ штуба.;0.7136540412902832;brigada
— Может, мне бы со своими перекинуться на целину, подсобить Любишкину? — предложил было Демка, но Давыдов чертыхнулся, крикнул: — Выдумываешь!;На явэла ли фэдыр и мангэ пэскирэнца тэ пиричюрдавпэ прэ Цэлина, тэ помогискирав Любишкиноскэ? — пхэндя Дёмка, нэ Давыдово выкостяпэ бэнгэса, задыя годла: — Инке со!;0.74181067943573;brigada
Они сами должны управиться!;Ёнэ кокорэ бангэ тэ управинэнпэ!;0.7535573840141296;brigada
Вот поеду, наломаю им хвосты, тогда они у меня, факт, что не будут по половине… пахать!;Окэ джява, пхагирава лэнгэ о порья, отэнчя ёнэ мандэ, чячё, со на лэна пиро пашори... тэ пахинэн Дэ андрэ!;0.7919384837150574;brigada
Запрягай! Размётнов подъехал к квартире Давыдова на одном из правленческих жеребцов, запряженном в дрожки.;"Прэ екхэ правленческонэ кхурэндыр; саво сыс задыно андрэ дро дрожки Размётново подыя ко Давыдовонэскири штуба.";0.6776713132858276;brigada
Давыдов уже ожидал, стоял возле ворот, прижав локтем небольшой узелок.;Давыдовоужэ дужакирдя ёв сыс тэрдо пало удэры, при тасави локтёса набаро комбицо.;0.5516113042831421;brigada
— Садись.;— Бэш!;0.6465897560119629;brigada
Ты чего это, харчей набрал, что ли? — улыбнулся Размётнов.;Ту со адава, хабэ закэдыян со ли? — засандяпэ Размётново.;0.898201584815979;brigada
— Белье.;— Гада...;0.6913619041442871;brigada
— Какое белье?;— Савэ гада?;0.8206719756126404;brigada
Зачем?;Палсо?;0.7990903854370117;brigada
— Ну, смена белья.;— Нэ, тэ пирипарував о гада.;0.787323534488678;brigada
— На что это?;— Прэ со адава?;0.9685388803482056;brigada
— Да езжай ты, чего пристал?;— Нэ джя уж ту, со приячьян?;0.908329427242279;brigada
Белье взял затем, чтобы вшей не разводить, понятно?;Гада лыём палодова, собы о джюва тэ на розлыджяв, полыян?;0.7415307760238647;brigada
Еду в бригаду, ну, вот и решил до тех пор там побыть, пока кончат пахоту.;Джява дрэ бригада, нэ, окэ и ячязапэ одой жыко одоя пора, коли саро спахинэна.;0.6736515760421753;brigada
Закрой рот и трогай.;Нэ на порав о муй, традэ.;0.25827428698539734;brigada
— Ты, бывает, умом не рухнулся?;— А ту годятыр на згыян?;0.6880379319190979;brigada
Что ты там будешь делать до конца пахоты?;Со ту одой лэса тэ кэрэс жыко одоя пора?;0.7774268984794617;brigada
— Пахать.;— Тэ пахинав.;0.8478333353996277;brigada
— Бросишь правление и поедешь пахать?;— Чюрдэса правлениё и джяса тэ пахинэс?;0.8997147083282471;brigada
Ну, вот это придумал!;Нэ, окэ адава придуминдян!;0.9123935103416443;brigada
— Езжай!;— Традэ!;0.9478766322135925;brigada
Езжай!;Традэ!;0.8787291049957275;brigada
— Давыдов сморщился.;— Давыдово сморшшиндяпэ.;0.9265013933181763;brigada
— Да ты не сепети!;— Тэ ту накова!;0.8759139776229858;brigada
— Размётнов, как видно, начинал злиться.;— Размётаново, ґалёв лыя тэ холясол.;0.8262078762054443;brigada
— Ты мне путем объясни: без тебя там не обойдутся, или как?;— Ту мангэ шукаринькэс роспхэн: би тыро одой на обджянапэ, или инке со?;0.890082597732544;brigada
Ты должен руководить, а не за плугом ходить!;Ту банго тэ тэрдёс прэ лыджяибнытко буты, а на пало плуго тэ псирэс!;0.6673319339752197;brigada
Ты — председатель колхоза…;Ту — колхозоскиро председателё...;0.9565836191177368;brigada
Давыдов яростно сверкнул глазами: — Ну, еще!..;Давыдово холямэс чюрдыя якхэнца. — Нэ, инке!..;0.8086819052696228;brigada
Учишь!..;Сыклякирэса!..;0.9296819567680359;brigada
Я сначала — коммунист, а потом уж… факт!.. а потом уж председатель колхоза!;Мэ англыдыр сарэстыр — комунисто, а отэнчя ужэ... чячё! А отэнчя ужэ колхозоскиро председателё.;0.8537667989730835;brigada
У меня пахота гибнет, а я тут буду?..;Мандэ пахота хасёла, а мэ адай явава?;0.8369219899177551;brigada
Пошел, пошел, говорят тебе!..;Джя, джя, ракирна тукэ!..;0.8405848741531372;brigada
— Да мне-то что!;— Тэ мангэ то со!..;0.7859520316123962;brigada
Но, ты, уснул, вражина!;Нэ ту, засутян, бэнг!;0.8786754012107849;brigada
— Размётнов вытянул кнутом жеребца.;Размётново вытырдыя чюпняса кхурэс.;0.7505223751068115;brigada
"Давыдов от неожиданного рывка откинулся назад, больно ударился локтем о дрожину; колеса мягко затарахтели по летнику[50] в степь.";"Давыдовонэс отчюрдыя палэ, ёв зоралэс мэладяпэ локтёса дро урдэн; роты ковлэс прастандынэ пиро дром дрэ фэлда.";0.770919144153595;brigada
На выезде из хутора Размётнов перевел жеребца на шаг, вытер рукавом шрамистый лоб.;Коли лынэ тэ выджян гавэстыр, Размётново пирилыджия кхурэс про шаго, выкхостя баяса чэкат.;0.8551771640777588;brigada
— Ты, Давыдов, глупость сотворяешь!;— Ту, Давыдово, дылныпэ кэрэса!;0.9394516348838806;brigada
Ты им работу поставь на ноги и мотай назад.;Ту лэнгэ буты тхов про ґэра, а кокоро палэ.;0.618789553642273;brigada
Это, брат, не диво, пахать-то.;Адава, пшала, нанэ баро рэндо, тэ пахинэс-то.;0.7493170499801636;brigada
Хороший командир не должен в цепе идтить, а должен умно командовать, вот что я тебе скажу!;Лачё командиро нанэ банго дрэ цэпь тэ джял, а банго годьварэс тэ лыджял сарэса, окэ со мэ тукэ пхэнава!;0.8094334006309509;brigada
— Оставь, пожалуйста, свои примеры!;— Ачяв ту адалэ лава!;0.5379125475883484;brigada
Я должен их научить работать и научу, факт!;Мэ банго лэн тэ высыклякирав тэ бутякирэн и высыклякирава, чяче!;0.7836914658546448;brigada
Это и есть руководство!;Адава и сы лыджяибэ!;0.7913354635238647;brigada
В первой и третьей бригаде кончили колосовые, а тут у меня прорыв, Любишкин не справится, как видно. А ты еще туда же: «Хороший командир» и прочее…;Дрэ пэрво и трито бригада закончиндлэ колкосова, а адай мандэ прорискирибэ, Любишкиноскэ ґалёв тэ на справинпэ А ту инке одорик жэ: «Лачё командиро» тэ инке...;0.8495489954948425;brigada
Ну, чего ты мне очки втираешь? Что я, не видал хороших командиров, по-твоему?;Нэ со ту мангэ ракирэса? со мэ на дыкхьём лаче командирэн, думинэса?;0.838747501373291;brigada
Тот и хорош, который в заминке своим примером ведет. И я должен повести!;Одова и лачё, саво долыджяла рэндо жыко концо! и мэ банго адякэ тэ кэрав!;0.784212052822113;brigada
— Ты бы им лучше два букаря перекинул из первой бригады.;— Ту бы лэнгэ фэдыр дуй урдэна пиричюрдыян пэрвонэ бригадатыр.;0.879399836063385;brigada
— А людей?;— А манушэн?;0.957053005695343;brigada
Людей где возьму?;Манушэн кай лава?;0.8654517531394958;brigada
Погоняй, погоняй, пожалуйста!;Нэ традэ, традэ мэ тут мангава!;0.5487931370735168;brigada
До самого гребня ехали молча.;Жыко само канґлы ни лав ни паш на проракирдэ.;0.15562480688095093;brigada
Над степью, заслонив солнце, в зените стояла вздыбленная ветром, густолиловая градовая туча.;Про болыбэ, закэри пэса кхам, саво сыс тэрдо дрэван учес, ґаздымэ балваляса тэрды сыс гэнсто-лилово градово тучя.;0.681270956993103;brigada
Белые обочины ее клубились и снежно блистали, но черная вершина была грозна своей тяжкой недвижностью.;Парнэ пашварэ лакирэ клубиндлэпэ и сыр ив блестиндлэ, нэ упрал ёй сыс калы и трашаны.;0.6337312459945679;brigada
Из провала тучи, из-за оранжевого, окрашенного солнцем края широким веером косо ниспадали солнечные лучи.;Тучякирэ провалостыр, оранжэвонэ, окрасимэ кхамэса краёстыр буґлэ веероса на прямэс пэрнас кхамэскирэ лучи.;0.5741902589797974;brigada
Тонкие, копьеносные там, в просторном небе, они потоками расходились, приближаясь к земле, и, ложась на дальние, простертые над горизонтом грядины бурой степи, красили ее, диковинно и радостно молодили…;Санэ копьеносна, одой, дро буґло болыбэ ёнэ розджянаспэ, подгыи кэ пхув, пасинэ про дуратунэ, пашыл горизонто бура фэлдакирэ грядины, красиндлэ ла, тэрнякирдэ...;0.7063279151916504;brigada
Степь, задымленная тучевой тенью, молчаливо, покорно ждала дождя.;Фэлда, покалымэ тучятыр, тихэс дужакирдя брышынд.;0.46798175573349;brigada
Ветер кружил на шляху сизый столб пыли.;Балвал крэнцындя пиро дром прахо.;0.6775718927383423;brigada
Ветер уже дышал духовитой дождевой влагой. А через минуту, скупой и редкий, пошел дождь.;Дро балвал ужэ сыс миштэс кхандыпнытко брышындытко киндыпэ, а пирдал мэнта скэмпо и на чясто, гыя бришынд.;0.49240463972091675;brigada
Ядреные холодные капли вонзались в дорожную пыль, сворачивались в крохотные комочки грязи.;Барэ шылалэ капли упинэпэ дро дромитко прахо ачнэ тыкниньконэ блатакирэ котэрорэнца.;0.5826098918914795;brigada
Тревожно засвистали суслики, отчетливей зазвучал перепелиный бой, умолк накаленный страстью призывный крик стрепета.;Трашаибнаса дрэ глос лынэ тэ дэн шоля сусликэ, фэдыр шундло ачья перепёлэнгиро марибэ, замулыя прикхарибнытко стрепетоскири годла.;0.6280499696731567;brigada
По просяной стерне хлынул низовой ветер, и стерня ощетинилась, зашуршала.;Пиро просяно стерня (пхус, саво ачьяпэ про корнё) дыя тэлыпнытко балвал, и ёй ґаздыяпэ, зашуршындя.;0.39354848861694336;brigada
Степь наполнилась сухим ропотом прошлогодних бурьянов.;Дрэ фэлда заракирдэ шукэс одо бэршытка бурьяны.;0.676322340965271;brigada
Под самой тучевой подошвой, кренясь, ловя распростертыми крылами воздушную струю, плыл на восток ворон.;Тэлэ само тучя, плывиндя про востоко корако, и ухтылдя розмэклэ крылэнца фанытко струя.;0.6333658695220947;brigada
Бело вспыхнула молния, и ворон, уронив горловой баритонистый клекот, вдруг стремительно ринулся вниз.;Сыкадыя парны блесковица, корако радя кирлытко годла и екхатыр сыр бар чырдыяпэ тэлэ.;0.6274817585945129;brigada
"На секунду — весь осиянный солнечным лучом — он сверкнул, как охваченный полымем смоляной факел; слышно было, как сквозь оперенье его крыл со свистом и буреподобным гулом рвется воздух, но, не долетев до земли саженей полсотни, ворон круто выпрямился, замахал крыльями, и тотчас же с оглушительным, сухим треском ударил гром.";"Прэ мэнта — обчидо кхамитконэ лучёса — ёв засверкиндя, сыр обухтылдо ягаса смоляно факело; шундло сыс сыр пирдал лэскирэ пора про крылы шоленца рикирлапэ фано, нэ, на доурняндыя жыко пхув сыр пашшэл сажэни, корако вытырдыяпэ саро, замардя крылэнца, и екхатыр жэ шукэ трескоса дыя громо.";0.7948630452156067;brigada
На гребне показался стан второй бригады, когда Размётнов заприметил шагавшего под изволок, навстречу им человека.;Прэ канґлы сыкадыя вавр бригадакиро Стано, коли Размётново удыкхья манушэс, саво гыя прэ лэндэ.;0.8202852010726929;brigada
