to;from;sim;source
— Убить ее надо, — сказал сторож, не ответив мне.;— Тэ умарэс ла трэби, — ракирдя ракхибнари, на пхэны мангэ прэ миро пучибэ.;0.6960068345069885;strasti
— Отвести бы ее домой, — предложил я.;— Тэ отлыджяс бы ла кхэрэ, — пхэндём мэ.;0.8102505207061768;strasti
Сторож фыркнул в бороду, осветил мое лицо огнем папиросы и пошел прочь, тяжко топая сапогами по липкой земле.;Ракхибнари засандяпэ дрэ чёра, осветиндя миро муй тэрдынякирэ ягаса и гыя криг пхарэс мари тырахэнца пиро кинды пхув.;0.4974801242351532;strasti
— Веди!;— Лыджя!;0.942511260509491;strasti
Только допрежде в рожу загляни ей.;Только ангил подыкх лакэ дро муй.;0.7124778032302856;strasti
А женщина села в грязь и, разгребая ее руками, завизжала гнусаво и дико: — Как по-о мор-рю...;А джювлы бэстя дрэ блата и, роскэри ла вастэнца, ґаздыя годла накхитконэ глосяса на манушанэс: — Сыр пиро-о мор-рё…;0.7941206097602844;strasti
Недалеко от нее в грязной жирной воде отражалась какая-то большая звезда из черной пустоты над нами.;Надур латыр дрэ блатытко тхуло паны сыс дыкхны бари чергэн.;0.4341256618499756;strasti
Когда лужа покрылась рябью — отражение исчезло.;;-0.10795954614877701;strasti
"Я снова влез в лужу, взял певицу под мышки, приподнял и, толкая коленями, вывел ее к забору; она упиралась, размахивала руками и вызывала меня: — Ну — бей, бей!";Мэ вгыём дрэ лужа, лыём багибнаскирья тэлэ васта, приґаздыём ла кэ ванта, подтрадыпнаса ла пэскирэ чянгэнца. Ёй на камья тэ джял, дыя годла и выкхардя ман кэ холы: — Нэ — мар, мар!;0.4696301221847534;strasti
Ничего, — бей...;Ничи, — мар...;0.8782969117164612;strasti
Ах ты зверь... ах ты ирод... ну — бей!;Ах, ту рыч... ах, ту иродо... нэ — мар!;0.9418831467628479;strasti
Приставив ее к забору, я спросил — где она живет.;Притходём ла кэ ванта и пучява, кай ёй дживэла.;0.5370426177978516;strasti
Она приподняла пьяную голову, глядя на меня темными пятнами глаз, и я увидал, что переносье у нее провалилось, остаток носа торчит, пуговкой, вверх, верхняя губа, подтянутая шрамом, обнажает мелкие зубы, ее маленькое пухлое лицо улыбается отталкивающей улыбкой.;Ёй ґаздыя мато шэро, дыкхи прэ мандэ калэ якхэнгирэ пятнэнца и мэ удыкхьём, со накх латэ пропыно, упратуно ушт стырдыно шрамоса, сыкавэла тыкнэ данда, лакиро тыкно шувло муй салапэ и оттрадэла пэскирэ видоса пэстыр.;0.5513421893119812;strasti
— Ладно, идем, — сказала она.;— Шукир, явэн, — пхэндя ёй.;0.8189038634300232;strasti
Пошли, толкая забор.;Гыям пашыл ванта. Мэ даравэс со пхагираса заборо.;0.26257145404815674;strasti
Мокрый подол юбки хлестал меня по ногам.;Кинды индыракакири подя мардя ман пиро ґэра.;0.6572118401527405;strasti
— Идем, милый, — ворчала она, как будто трезвея.;— Явэн, камло, — ракирдя ёй и латыр сыр бы выгыя матыбэ.;0.7216404676437378;strasti
— Я тебя приму...;Мэ тут прилава...;0.6918180584907532;strasti
Я те дам утешеньице...;Мэ тукэ дава рада...;0.7891165018081665;strasti
"Она привела меня на двор большого, двухэтажного дома; осторожно, как слепая, прошла между телег, бочек, ящиков, рассыпанных поленниц дров, остановилась перед какой-то дырой в фундаменте и предложила мне: — Лезь.";Ёй трилыджия ман ко баро дуйэтажно кхэр: ракхиткэс, сыр корори, прогыя машкир урдэ, бочки, яшшикэ, росчюрдынэ кашта, тэрдыя ангил сави-то дыра и пхэндя мангэ: — Закэдэпэ.;0.642080545425415;strasti
Придерживаясь липкой стены, обняв женщину за талию, едва удерживая расползавшееся тело ее, я спустился по скользким ступеням, нащупал войлок и скобу двери, отворил ее и встал на пороге черной ямы, не решаясь ступить дальше.;Облыи гаджя, рикири пало кинды ванта, барэ зорьяса зрикири лакиро мато трупо, змэкьёмпэ пиро киндэ ступеньки, латхьём удэрэнгири скобка, отпхандём ла и тэрдыём прэ колбанякиро кало прого. Мэ дарандыём тэ проджяв дурыдыр.;0.6376939415931702;strasti
— Мамка, — ты? — спросил во тьме тихий голос.;— Даё, — ту? — пучья дро калыпэ набут шундлы глос.;0.7649667859077454;strasti
— Я-а...;— Мэ-э...;0.9509554505348206;strasti
Запах теплой гнили и чего-то смолистого тяжело ударил в голову.;Тато кирныпнаскиро кхандыпэ и варисоса — то смолакиро пхарэс чидя дро шэро.;0.44796520471572876;strasti
Вспыхнула спичка, маленький огонек на секунду осветил бледное детское лицо и погас.;Захачия ягитко набари ягори и прэ мэнта сыкадыя блядво чяворэскиро муй и мурдыя.;0.5557217597961426;strasti
— А кто же придет к тебе?;— А кон жэ явэла кэ ту?;0.8933565616607666;strasti
Я-а, — говорила женщина, наваливаясь на меня.;Мэ-э, — ракирдя джювлы, а кокори пэскирэ трупоса припасия прэ мандэ.;0.5836220383644104;strasti
Снова вспыхнула спичка, зазвенело стекло, и тонкая, смешная рука зажгла маленькую жестяную лампу.;Инкэ захачия ягитко, забашадя стекло, и сано сабнытко васт захачкирдя набари лампа.;0.8101587295532227;strasti
— Утешеньишко мое, — сказала женщина и, покачнувшись, опрокинулась в угол, — там, едва возвышаясь над кирпичом пола, была приготовлена широкая постель.;— Лачё ту миро, — пхэндя джювлы и запыя дро вэнгло, — одой набут учидыр патостыр сыс буґлы пасибнаскири.;0.5704168677330017;strasti
Следя за огнем лампы, ребенок прикручивал фитиль, когда он, разгораясь, начинал коптить.;Дыкхи палэ лампакири ягори, раклоро прикрэнцындя фитилё, коли ёй расхачёви лыя тэ коптинэл.;0.7729410529136658;strasti
Личико у него было серьезное, остроносое, с пухлыми, точно у девочки, губами, — личико, написанное тонкой кистью и поражающе неуместное в этой темной, сырой яме.;Лэскиро муёро сыс срьёзно, остронэнакхэскиро, а шувлэ, сыр раклорьятэ, уштэнца, — муёро, чиндло санэ кистяса, дрэван на подгыя кэ адая калы, кинды колбань.;0.69501793384552;strasti
Справившись с огнем, он взглянул на меня какими-то мохнатыми глазами и спросил: — Пьяная?;Ёв вздыкхья мохнатонэ якхэнца прэ мандэ и пучья: — Маты?;0.7742976546287537;strasti
Мать его, лежа поперек постели, всхлипывала и храпела.;Лэскири дай, пасёви прэ пэрныца храпиндя.;0.061157260090112686;strasti
— Ее надо раздеть, — сказал я.;— Ла трэбинэ тэ росчивэс, — пхэндём мэ.;0.8461762070655823;strasti
— Так раздевай, — отозвался мальчик, опустив глаза.;— На розчив, — пхэндя раклоро и змэкья якха.;0.6304056644439697;strasti
А когда я начал стаскивать с женщины мокрые юбки — он спросил тихо и деловито: — Огонь-то — погасить?;А коли мэ лыём тэ стырдав э джювлятыр кинды индырака, ёв тихэс и рэндыткэс пучья: — Э яг тэ мурдякирав?;0.8372744917869568;strasti
— Зачем же!;— Ваш со жэ!;0.8668109178543091;strasti
Он промолчал.;Ёв ничи на пхэндя.;0.5475236177444458;strasti
"Возясь с его матерью, как с мешком муки, я наблюдал за ним; он сидел на полу, под окном, в ящике из толстых досок с черной — печатными буквами — надписью: ОСТОРОЖНО Т-во Н. Р. и К° Подоконник квадратного окна был на уровне плеча мальчика.";Мэ залыёмпэ ласа, сыр гонэса, пхэрдякирдэ яржэса и дрэ залэибэ дыкхьём прэ ластэ: ёв сыс бэшло про пато, тэлэ фэнштра, дро яшшико э грубонэ пхалендыр, прэ савэ сыс чиндло печятнонэ буквэнца: РАКХИТКЭС Т-во Н. Р. и Ко. Фэнштра сыс прэ учипэ раклорэскирэ псикэса.;0.6629197597503662;strasti
По стене в несколько линий тянулись узенькие полочки, на них лежали стопки папиросных и спичечных коробок.;Телэ ванта тырдынэпэ екх тэлэ екх набарэ полкицы, прэ лэндэ сыс пашлэ коробки э дуганостыр и ягитконэндыр.;0.689504086971283;strasti
Рядом с ящиком, в котором сидел мальчуган, помещался еще ящик, накрытый желтой соломенной бумагой и, видимо, служивший столом.;Пашыл яшшико, дрэ саво сыс бэшло раклоро, сыс инкэ яшшико учякирдо жолтонэ бумагаса и ґалёв адава яшшико сыс раклорэскэ скаминдэса.;0.6445210576057434;strasti
Закинув смешные и жалкие руки за шею, мальчик смотрел вверх в темные стекла окна.;Зачюрдыи сабнытка и чёрорэ васта палэ мэн, раклоро дыкхья дрэ фэнштракирэ калэ стёклы.;0.5459360480308533;strasti
Раздев женщину, я бросил ее мокрое платье на печь, вымыл руки в углу, из глиняного рукомойника, и, вытирая их платком, сказал ребенку: — Ну, прощай!;Розчидём джювля, чюрдыём лакирэ идя про бов, вымордём дро вэнгло васта э глинянонэ чярэстыр и выкхостём лэн дыкхлорэса, пхэндём раклорэскэ: — Нэ яв састо.;0.6366212964057922;strasti
Он поглядел на меня и спросил немножко шепеляво: — Теперь — гасить лампу?;Ёв подыкхья прэ мандэ и пучья набут шэпэлявэс: — Акана — тэ мурдякирав э яг?;0.8323040008544922;strasti
— Как хочешь.;— Сыр камэс.;0.8061622977256775;strasti
— А ты — уходишь, не ляжешь?;— А ту — уджяса, на пасёса?;0.950661301612854;strasti
Он протянул ручонку, указывая на мать: — С ней.;Ёв протырдыя васторо сыкаибнаса дрэ дакири сторона — Ласа.;0.4614015817642212;strasti
— Зачем? — спросил я глупо и удивленно.;— Палсо? пучьём мэ на годьварэс, дивоса.;0.42157405614852905;strasti
— Сам знаешь, — сказал он страшно просто и, потянувшись, прибавил: — Все ложатся.;— Кокоро джинэс, — пхэндя ёв простэс и потырдыяпэ: инкэ пхэндя: — Сарэ пасёна.;0.7761272192001343;strasti
Сконфуженный, я оглянулся: вправо от меня — чело уродливой печки, на шестке — грязная посуда, в углу — за ящиком — куски смоленого каната, куча нащипанной пакли, поленья дров, щепки и коромысло.;Уладжякирдо мэ обдыкхьёмпэ: дро право мандыр розрадо бов, прэ шостко мэлалэ чярэ тэ пирья, дро вэнгло — пало яшшики — шматы просмолякирдэ шылэстыр, пакля, кашта и коромысло.;0.7986660599708557;strasti
У моих ног вытянулось и храпит желтое тело.;Пашыл мирэ ґэра вытырдыяпэ и ґондякирла жолто трупо.;0.7482497692108154;strasti
— Можно посидеть с тобой? — спросил я мальчика.;— Можно тэ побэшэс туса? пучьём мэ раклорэстыр.;0.6754543781280518;strasti
Он, глядя на меня исподлобья, ответил: — Она ведь до утра уж не проснется.;Дыкхи прэ мандэ ёв пхэндя. — Ёй акана жыко злоко на просовэлапэ.;0.532877504825592;strasti
— Да мне ее не надо.;— Тэ ёй мангэ на трэбинэ.;0.9072443842887878;strasti
Присев на корточки к его ящику, я рассказал, как встретил мать, стараясь говорить шутливо: — Села в грязь, гребет руками, как веслами, и поет...;Прибэстём, збандякири ґэра кэ лэскиро яшшико, мэ роспхэндём, сыр удыкхьём лэскирья да, ками тэ ракирав адава локхэс ваш раклорэскэ: — Бэстя дрэ блата, гребинэ вастэнца, сыр вёслэнца и багала...;0.7711700201034546;strasti
Он кивнул головою, улыбаясь бледненькой улыбкой, почесывая узенькую грудь.;Ёв кэрдя шэрэса засандяпэ блэднонэ улыбкаса, харуви пэскиро дрэван на буґло колын.;0.6504968404769897;strasti
— Пьяная потому что.;— Пал адава, со маты.;0.715510368347168;strasti
Она и тверезая любит баловаться.;Ёй и на маты балынэпэ.;0.607510507106781;strasti
Как маленькая все равно...;Са екх, со тыкны...;0.6559103727340698;strasti
Теперь я рассмотрел его глаза, — они действительно мохнаты, ресницы их удивительно длинны, да и на веках густо росли волосики, красиво изогнутые.;Акана мэ роздыкхьём лэскирэ якха, — ёнэ, чячё, сыс мохната, лэнгирэ цымблы дрэван длэнга, ёнэ сыс гожэс забандякирдэ.;0.6709981560707092;strasti
Синеватые тени лежали под глазами, усиливая бледность бескровной кожи, высокий лоб, с морщинкой над переносьем, покрывала растрепанная шапка курчавых, рыжеватых волос.;Синевата тени пашлэ сыс тэлэ якха, состыр инкэ блядныдыр сыс биратэскири цыпа, учё чекат, моршшинкаса ангил накх, растрёпана крэнца, рыжа бала.;0.7382159233093262;strasti
Неописуемо выражение его глаз — внимательных и спокойных, — я с трудом выносил этот странный, нечеловечий взгляд.;Нашты тэ зачинэс лэскирэ якхэнгири мина и тэ авэс покойнонэса,— мэ барэ пхарипнаса вылыджиём адава странно, наманушытко вздыкхибэ.;0.5755566358566284;strasti
— У тебя — что с ногами-то?;— Тутэ со ґэрэнца?;0.6070818901062012;strasti
Он завозился, высвободил из тряпья сухую ногу, похожую на кочережку, приподнял ее рукою и положил на край ящика. — Вот какие ноги. Обе такие, сроду.;Ёв завозиндяпэ, вылыя шматэндыр шуки ґэрой, сави здэлас прэ кочерыжка и выґаздыя ла вастэса про яшшикоскиро краё — Окэ савэ ґэра, сарэ дуй адасавэ, самонэ бияныпнастыр.;0.662800669670105;strasti
Не ходят, не живут, а — так себе...;На псирна, на дживэна, а адякэ пэскэ...;0.9098357558250427;strasti
— А что это в коробочках?;— А со адава дро коробкицы?;0.9117492437362671;strasti
— Зверильница, — ответил он, взял ногу рукою, точно палку, сунул ее в тряпки на дно ящика и ясно, дружески улыбаясь, предложил: — Хочешь — покажу?;— Зверильница — пхэндя ёв— лыя ґэрой вастэса, сыр кашт, тходя ла дро шматыцы и шукир пшалыткэс пхэндя: — Камэс сыкавава?;0.6823979616165161;strasti
Ну, так садись хорошенько.;Нэ так бэш шукаринькэс.;0.7097747325897217;strasti
Ты эдакого еще и не видал никогда.;Ту адасаво инкэ и на дыкхьян ни екхвар.;0.8994266390800476;strasti
Ловко действуя тонкими, непомерно длинными руками, он приподнялся на полкорпуса и стал снимать коробки с полок, подавая мне одну за другой.;Ёв выґаздыяпэ про паш шталто и сыгэс пэскирэ дрэван длэнгонэ вастэнца лыя тэ злэл полкэндыр коробки и тэ дэл мангэ екх пало екх.;0.662100076675415;strasti
— Гляди, — не открывай, а то — убегут!;— Дыкх на откэр — а то упрастана.;0.6131667494773865;strasti
Прислони к уху, послушай.;Притхов ко кан — пошун.;0.5163474082946777;strasti
Что?;Со?;0.9788643717765808;strasti
Шевелится кто-то...;— Шэвелинэпэ кон-то...;0.5783752202987671;strasti
— Ага!;— Аи.;0.7696912288665771;strasti
Это — паучишка там сидит, подлец!;Адава пауко одой бэшло, фрэнтари.;0.36515992879867554;strasti
Его зовут — Барабанщик. Хитрый!..;Лэс кхарна барабаншшико...;0.48739367723464966;strasti
Чудесные глаза ласково оживились, на синеньком личике играла улыбка.;Лаче якха отджидынэ камлыпнаса, лэскиро сининько муёро сандяпэ.;0.5320281982421875;strasti
Быстро действуя ловкими руками, он снимал коробки с полок, прикладывал их к своему уху, потом — к моему и оживленно рассказывал: — А тут — таракашка Анисим, хвастун, вроде солдата.;Сыго кэри ловконэ вастэнца и злыи коробки полкэндыр, ёв притховэлас лэн кэ пэскиро кан, отэнчя кэ миро и джидэс роспхэнэлас: — А адай таракашка, Анисимо хохано, сыр хэладо.;0.7651167511940002;strasti
Это — муха, Чиновница, сволочь, каких больше нет.;Адава матхин Чиновница, бэнг, савэн сыр ёй, бутыдыр нанэ.;0.7403051853179932;strasti
Целый день жужжит, всех ругает, мамку даже за волосы таскала.;Саро дывэс жужжынэ, сарэн кошэла, э да и то пало бала тэрдыя.;0.6557487845420837;strasti
Не муха, а — чиновница, которая на улицу окнами живет, муха только похожая.;На матхин — а Чиновница, сави прэ гаса пашыл дживэла. Матхин здэла прэ латэ.;0.5035498142242432;strasti
"А это — черный таракан, большущий, — Хозяин; он — ничего, только пьяница и бесстыдник.";А адава — кало таракано, баро хулай, ёв — ничи, нэ матымари и биладжяибнаскиро.;0.661656379699707;strasti
Напьется и ползает по двору, голый, мохнатый, как черная собака.;Матёла и ползынэ пиро кхэр нанго, мохнато, сыр кало джюкэл.;0.7063255906105042;strasti
"Здесь — жук, дядя Никодим, я его на дворе сцапал, он — странник, из жуликов которые; будто на церковь собирает; мамка зовет его — Дешевый; он тоже любовник ей. У нее любовников — сколько хочешь, как мух, даром что безносая.";Адай жуко — како Никодимо, мэ лэс прэ грэда ухтылдём, ёв страннико э жуликэндыр савэ, хай прэ кхангири скэдэна, ёв тожэ лубано лакиро, латэ лэн кицы камэс, сыр матхиня, на дыкх со бинакхэскири.;0.6455081105232239;strasti
— Она тебя не бьет?;— Ёй тут марла?;0.5091320872306824;strasti
— Она-то?;— Ёй?;0.8679298162460327;strasti
Вот еще!;Окэ инкэ.;0.47243252396583557;strasti
Она без меня жить не может. Она ведь добрая, только пьяница, ну, — на нашей улице — все пьяницы.;"Ёй бимиро тэ дживэл на могискирла; ёй лачи, только матымарица, нэ — прэ амари гаса сарэ матымарья.";0.576415479183197;strasti
Она — красивая, веселая тоже...;Ёй гожо, джиды сы...;0.5105181932449341;strasti
Очень пьяница, курва!;Только дрэван матымарица, курва.;0.4269648790359497;strasti
Я ей говорю: «Перестань, дурочка, водку эту глохтить, богатая будешь», — а она хохочет.;Мэ лакэ ракирава: пириячь, дылынинько, э бравинта адая тэ пхаравэс, барвалы явэса, а ёй салапэ.;0.6537569761276245;strasti
Баба, ну и — глупая!;Гаджи, — нэ и дылыны.;0.6684555411338806;strasti
А она — хорошая, вот проспится — увидишь.;А ёй лачи — окэ просовэлапэ удыкхэса.;0.48289838433265686;strasti
Он обаятельно улыбался такой чарующей улыбкой, что хотелось зареветь, закричать на весь город от невыносимой, жгучей жалости к нему.;Ёв сандяпэ адасавэ лаче сабнаса, со камьяпэ тэ заровэс, тэ ґаздэс годла прэ саро форо барэ, хачкирдэ тангипнастыр кэ ёв.;0.7222921848297119;strasti
Его красивая головка покачивалась на тонкой шее, точно странный какой-то цветок, а глаза все более разгорались оживлением, притягивая меня с необоримою силой.;Лэскиро гожо шэроро издрандыя прэ саны мэн, сыр саво-то цвэтко, а якха са бутыдыр хачинэ, ёнэ притырдэнас ман кэ пэ барэ зорьяса.;0.6469932794570923;strasti
Слушая его детскую, но страшную болтовню, я на минуту забывал, где сижу, и вдруг снова видел тюремное окно, маленькое, забрызганное снаружи грязью, черное жерло печи, кучу пакли в углу, а у двери, на тряпье, желтое, как масло, тело женщины-матери.;Шуны лэскиро чяворытко, нэ трашано ракирибэ, мэ прэ мэнта забистравас, кай бэшло, и екхатыр отэнчя дыкхьём бари кхэрэскири фэнштра, тыкны обкэрды блатаса, кало бовэскиро кирло, кучя пакля дро вэнгло, а пашыл порта про шматы, жолто сыр дзэд, джювлякиро — дакиро трупо.;0.6906889081001282;strasti
— Хорошая зверильница? — спросил мальчик с гордостью.;— Лачи зверильница? — пучья раклоро шарибнаса.;0.7022039294242859;strasti
— Очень.;— Дрэван!;0.5786758661270142;strasti
— Бабочков нету вот у меня, — бабочков и мотыльков!;— Бабочки окэ мандэ нанэ, — бабочки и мотыльки.;0.7885445356369019;strasti
— Тебя как зовут?;— Тут сыр кхарна?;0.6582368016242981;strasti
— Ленька.;— Лёнька.;0.9722845554351807;strasti
— Тезка мне.;— Тёзка мангэ.;0.9755987524986267;strasti
— Ну?;— Нэ?;0.9755047559738159;strasti
А ты — какой человек?;А ту саво мануш?;0.7999525666236877;strasti
— Так себе.;— Адякэ пэскэ.;0.9368487596511841;strasti
Никакой.;Нисаво.;0.7355615496635437;strasti
— Ну, уж врешь!;— Нэ хохавэса!;0.8604723215103149;strasti
Всякий человек — какой-нибудь, я ведь знаю.;Кажно мануш саво-наяви сы, мэ джином.;0.6937532424926758;strasti
Ты — добрый.;Ту лачё.;0.7197123169898987;strasti
— Может быть.;— Можынэла тэ явэл.;0.756876528263092;strasti
— Уж я вижу!;— Мэ дыкхава!;0.8732300400733948;strasti
— Ты — робкий, тоже.;И ту сан трашаибнытко.;0.34317439794540405;strasti
— Почему — робкий?;— Состыр?;0.6431647539138794;strasti
— Уж я знаю!;— Мэ ужэ джином!;0.8143594264984131;strasti
Он улыбнулся хитрой улыбкой и даже подмигнул мне.;Ёв засандяпэ фрэнтонэ сабнаса и дыя якхаса мангэ.;0.8349915146827698;strasti
— А почему все-таки робкий?;— А состыр усатаки трашаибнытко?;0.773614764213562;strasti
— Вот — сидишь со мной, значит — боишься ночью-то идти!;— Окэ бэшло манца палодова, со дарэса ратяса тэ джяс.;0.4225933253765106;strasti
— Да ведь уж — светает.;— Дыкх, ужэ парнёла прэ гаса.;0.611900806427002;strasti
— Ну, и уйдешь.;— Нэ и джяса...;0.7344194054603577;strasti
— Я опять приду к тебе.;— Мэ инкэ явава кэ ту.;0.877885639667511;strasti
Он не поверил, прикрыл милые, мохнатые глаза ресницами и, помолчав, спросил: — Зачем?;Ёв на патяндыя и прикэри камаибнытка, мохната якха попасия адякэ, а отэнчя пучья: — Ваш со?;0.7720292210578918;strasti
— Посидеть с тобой.;— Тэ побэшав туса.;0.716832160949707;strasti
Ты очень интересный.;Ту дрэван лачё.;0.41597363352775574;strasti
Можно прийти?;Можно тэ авав?;0.86422199010849;strasti
— Валяй!;— Яв!;0.9375823140144348;strasti
К нам все ходят...;Кэ амэ сарэ псирна...;0.8949557542800903;strasti
Вздохнув, он сказал: — Обманешь.;Дыя ґондя, ёв пхэндя: — Хохавэса.;0.8063884973526001;strasti
— Ей-богу — приду!;— Бахт мангэ, — явава!;0.8156883716583252;strasti
— Тогда — приходи.;— Нэ, яв.;0.6972910761833191;strasti
Ты уж — ко мне, а не к мамке, ну ее к ляду!;Ту только кэ мэ, а на кэ дай. Прэ балвал ла.;0.5512973666191101;strasti
Ты — давай дружиться со мной, — ладно?;Ту яв манца, — шукир?;0.7404961585998535;strasti
— Ладно.;— Шукир.;0.8473026752471924;strasti
— Ну вот.;— Нэ окэ.;0.9561405181884766;strasti
"Ничего, что ты большой; тебе — сколько годов?";Ничи со ту баро: тукэ кицы бэрша?;0.6160197257995605;strasti
— Двадцать первый.;— Биштэ екхитко.;0.7694255113601685;strasti
— А мне — двенадцатый.;— А мангэ дэш тэ дуитко гыя.;0.8300294876098633;strasti
У меня — нету товарищей, одна Катька водовозова, так ее водовозиха бьет за то, что она ко мне ходит...;Мандэ нанэ товаришши, екх э Катькаса. Так ладай марла пало одова, со ёй псирла кэ мэ...;0.7529057264328003;strasti
Ты — вор?;Ту чёр?;0.808212399482727;strasti
— Нет.;— На.;0.97626793384552;strasti
Почему — вор?;Соскэ чёр?;0.6479086875915527;strasti
— У тебя очень рожа страшная, худущая, с таким носом, как у воров.;— Тутэ дрэван, о муй трашано, шуко, адасавэ накхэса, сыр чёрэндэ.;0.6326822638511658;strasti
У нас два вора бывают, один — Сашка, дурак и злой, а другой — Ванечка, так этот добрый, как собака.;Кэ амэ дуй чёра псирна, екх Сашко дылыно и холямо, а вавир Ваничка, так адава лачё, дёскиро, сыр джюкэл.;0.8126443028450012;strasti
А у тебя коробочки есть?;А тутэ коробкицы сы?;0.8144918084144592;strasti
— Принесу.;— Янава.;0.8756168484687805;strasti
— Принеси!;— Ян!;0.843389093875885;strasti
Я мамке не скажу, что ты придешь...;Мэ э дакэ на пхэнава, со ту явэса…;0.8795287609100342;strasti
— Почему?;— Соскэ?..;0.809775710105896;strasti
— Так.;— Адякэ.;0.9206311106681824;strasti
Она всегда радуется, когда мужчины в другой раз приходят.;Ёй радынэпэ, коли о гадже вавир моло явэна.;0.7273342609405518;strasti
Вот, — любит мужчинов, шкуреха, — просто беда!;Окэ камэл гаджен, цыпа, екх — бида.;0.507510244846344;strasti
